id_hora,hora_entrada,hora_salida,dia,id_antecedentes
3517573,06:22:41,23:20:38,4,52878125
7791631,12:49:55,22:42:46,5,97260856
328171,15:06:40,19:41:11,1,1705777
8454795,09:51:26,13:50:52,7,71706179
4772411,14:18:40,19:37:40,7,63662074
5568802,13:52:57,23:55:14,3,2439124
5390559,06:34:31,16:38:46,4,28241237
2764199,16:16:15,22:49:06,5,5730262
2539400,17:23:32,22:12:29,1,23930648
21834,07:21:18,16:34:50,3,20226409
5128593,22:54:30,23:41:00,5,84788261
2556086,05:36:55,16:59:29,1,18542661
7160983,03:22:09,18:51:16,6,90117289
9804000,10:18:56,19:28:07,5,50685306
4637208,23:31:45,23:50:43,5,26160130
3663380,06:54:05,16:50:31,7,52224822
8236010,01:02:24,18:39:07,2,99023434
1615700,00:37:34,22:28:13,5,82315876
2237759,10:49:46,14:39:07,2,58906501
6573894,21:27:01,22:13:28,7,82960121
3723886,17:41:20,19:20:19,1,69452370
6215731,10:11:08,11:33:50,1,87783304
7551581,22:51:16,23:48:35,5,12052520
9142710,05:33:11,14:51:49,3,78783959
1123537,23:43:56,23:49:19,6,92607441
23204,12:32:49,23:58:08,5,81164
5939424,00:31:50,22:32:32,2,9553133
9248487,12:25:03,23:54:16,1,55102273
8564903,21:34:47,23:32:46,2,11832660
3843115,09:41:24,21:06:19,5,74113375
4198319,17:02:56,17:24:04,3,43235886
180745,22:26:10,22:54:02,3,99092358
3715531,22:32:51,23:37:00,4,55638938
8932678,13:03:29,15:44:01,2,55238874
2323869,11:32:06,19:55:11,2,56693124
1189856,02:11:34,14:52:31,7,19222841
6485510,05:35:03,20:58:08,3,78849829
1849037,20:40:10,22:56:12,5,29115845
440358,00:12:24,03:57:53,7,33688728
1205490,20:40:17,23:56:29,3,37386523
5293735,04:25:15,04:29:02,6,85684011
7223656,07:57:49,19:51:46,4,77499579
3142571,03:23:43,13:42:32,6,79344234
5358839,06:15:33,18:02:03,5,87164116
5450963,09:26:14,22:46:22,2,46016000
8608083,22:51:55,22:52:13,2,81613017
1057033,04:00:15,23:38:40,5,14135299
7426518,00:03:23,09:16:52,5,90869015
2782861,18:39:06,21:53:21,4,52032912
5243588,09:31:11,16:08:29,4,6118126
6847478,10:23:38,14:59:16,1,5449988
6480209,12:47:59,22:19:48,4,37869738
739959,07:18:15,12:38:32,2,49611898
2751599,10:09:58,18:51:56,5,84650065
4438830,19:41:06,20:53:26,3,53719149
3197002,04:58:16,16:36:43,7,27109987
406042,09:59:59,18:28:23,1,28466332
6787239,04:27:53,04:34:25,4,66342703
6667112,23:33:03,23:35:44,7,58458274
3127113,16:01:46,22:27:57,7,87975839
8699094,08:30:08,19:39:58,1,39063010
7148522,08:30:22,19:27:23,4,18406105
2426121,09:19:43,18:43:15,2,98382852
7349499,08:25:56,18:07:53,1,42590184
3944516,05:24:58,19:31:34,1,62615706
3211280,22:20:11,23:03:03,1,466156
4135479,20:37:07,23:31:29,3,88941193
3592118,05:44:40,18:15:34,5,4465228
4133785,07:22:42,20:59:21,7,17579617
3778392,02:36:17,22:47:30,3,33347211
7525329,18:29:06,21:25:31,4,45811570
9434312,06:31:13,09:07:31,3,75622427
9666182,22:20:42,23:47:32,4,41491072
7468762,02:37:28,03:11:11,5,93636918
8265982,14:33:32,16:13:25,1,491706
6647258,15:05:22,22:30:52,3,45476760
3991112,22:36:41,23:10:35,1,69698823
7325173,00:02:58,03:53:11,4,85749787
5686367,19:39:23,23:14:59,7,99480815
6780391,01:21:36,11:28:21,4,84685045
3396001,05:37:43,08:12:22,4,31683701
5084741,23:01:10,23:03:08,2,81286968
4696033,03:01:50,13:18:09,7,93532907
1939830,00:58:16,09:09:21,2,42718819
6818814,11:19:30,12:49:58,4,98855369
2580709,06:17:49,17:13:05,3,18406977
5143795,12:32:28,17:22:28,4,51746400
9791307,10:18:17,11:33:53,4,84484245
9910539,16:34:38,22:07:38,6,92922393
8866806,08:49:39,21:46:36,2,16804233
6042017,15:01:14,16:59:33,3,60666535
7368639,05:33:44,08:29:39,5,85732413
4571401,10:16:34,12:11:33,6,81489558
6692570,15:21:41,23:02:56,3,78185655
9890836,03:26:13,23:41:15,6,81095385
5500603,10:47:53,11:32:54,6,78198912
2351025,17:46:31,22:23:38,4,79351342
7360392,16:54:36,19:52:41,3,88398344
3732033,09:24:50,13:29:34,1,65302971
8877450,20:43:58,23:22:24,2,63088179
5384105,22:01:08,22:17:51,6,65789554
8987885,00:08:50,01:52:54,1,73931083
4566355,01:43:10,13:04:09,7,27109987
8522915,12:29:35,13:10:25,3,33230043
1514535,12:29:08,13:16:52,6,14712356
4330140,06:32:46,19:23:43,2,7618407
9427566,09:25:42,19:42:46,7,81336500
6849905,12:17:06,20:27:41,3,72529124
7055639,09:03:42,17:10:30,4,19911986
5118112,16:57:55,17:57:30,2,87991962
765883,18:09:53,19:14:04,6,57974304
3161292,07:53:13,23:18:17,2,67351942
4033570,20:34:53,22:24:19,3,75971840
257119,10:14:16,11:56:25,4,15483250
4381496,07:02:48,16:24:12,7,53489542
6471923,04:48:57,18:18:19,6,52548641
6580535,11:48:24,19:12:57,3,47369208
3171037,00:59:59,21:25:39,1,32637332
5437216,19:38:38,21:36:18,7,36391786
1436455,11:14:48,17:58:31,2,69506189
7238971,12:57:54,22:07:30,4,76477159
8131034,08:57:18,15:53:45,2,58789366
388435,02:20:57,14:09:56,5,35075928
2461188,10:34:43,18:11:22,5,17312191
9221274,22:10:05,22:40:13,1,98884306
9986470,00:09:15,15:30:02,2,50602923
3941643,22:26:01,23:44:27,7,19510308
5507103,19:03:15,22:07:52,6,14984485
9794490,03:37:57,16:32:48,5,16885786
6486719,05:27:44,06:25:59,2,63699604
9801869,03:02:13,21:14:41,2,46245826
3105897,02:15:18,11:32:48,3,62892376
8573502,05:50:44,22:57:04,6,21042768
8692282,17:49:23,22:15:08,1,69978592
5971879,14:49:26,23:31:55,3,7632720
156351,01:44:03,04:35:53,1,2735503
3829422,15:23:37,16:06:23,3,79542943
1420882,01:21:24,16:08:19,2,61839948
9153125,10:36:02,12:51:52,7,13190092
8277967,08:34:54,16:29:39,6,43954561
258780,16:50:55,17:02:12,5,51933206
7017268,01:26:52,05:00:09,5,1028208
4159011,02:00:53,15:57:54,2,8968164
8105895,08:33:36,15:32:21,6,18597388
1471285,06:08:25,14:58:32,2,85224203
180198,02:35:51,05:54:25,2,57557693
9115365,13:14:10,18:14:12,2,40385862
714849,16:07:52,17:22:46,2,87164116
3562095,22:19:00,22:23:51,5,66770026
8442360,05:40:54,11:57:19,4,89582338
1903145,04:27:50,10:44:47,1,38791485
8396955,21:27:37,23:16:39,3,9893153
7232078,05:19:48,18:00:50,5,24472779
5402034,20:30:08,21:52:30,1,7653558
2517,15:46:42,18:54:42,7,77328289
5466326,14:28:46,15:48:21,1,56459819
5162587,04:50:13,15:11:03,6,60346040
1443847,11:02:33,22:48:14,6,41854925
7996033,02:54:58,06:18:59,6,91330153
5222210,19:26:35,23:55:05,7,65737861
1288874,08:03:16,22:11:14,2,34255603
2593344,21:22:21,21:50:42,7,20282054
3740833,08:56:19,16:25:23,3,40760235
159755,16:36:33,16:37:10,2,53127770
2533946,20:20:47,22:32:56,1,18452029
9643783,18:32:25,23:00:48,2,73220130
6983697,19:11:07,22:13:49,2,14012388
9645753,00:29:52,20:18:23,3,23533858
233607,19:08:42,23:15:51,3,56265704
2900042,13:20:12,22:40:49,2,66762301
2311507,21:31:31,22:23:18,5,84624695
3750466,16:44:35,18:03:35,5,52754653
1515505,01:12:06,04:39:13,1,59208509
1441027,23:27:39,23:46:00,6,48264914
25023,22:32:16,23:37:25,4,78317014
4648440,14:44:09,21:23:43,6,94136531
457503,08:51:41,21:36:41,3,52154400
1972110,04:12:35,15:53:52,3,34103013
3480305,21:22:50,22:14:44,3,2081133
403131,01:10:37,02:45:37,6,95177345
8580898,14:51:46,17:17:12,6,61446013
4153838,09:20:28,20:25:27,2,28071996
7754913,13:19:15,16:26:47,5,15545659
7700845,06:18:11,06:50:00,7,22482740
984770,09:28:30,18:10:29,4,37495349
214626,08:35:29,13:15:58,6,33680528
183848,02:17:53,12:35:58,3,4210662
836930,20:10:19,22:01:29,6,7514958
3572187,04:59:22,19:05:37,2,94068250
8493766,09:15:36,09:52:57,6,94756109
6349133,03:24:02,07:17:48,3,69290137
5891403,21:01:39,23:42:53,5,91040677
7155151,18:26:18,20:25:12,7,12680926
5563965,19:20:18,20:32:30,3,17883829
5921551,18:09:07,20:28:01,1,59363730
7227838,09:08:54,13:17:02,6,34444770
5747529,04:58:15,11:56:18,1,77114576
9221772,02:24:39,12:23:55,5,80229920
2759271,14:31:48,15:49:00,6,8482494
8063485,16:19:07,23:39:17,3,73408501
112931,22:37:01,23:26:47,1,52880513
7198285,14:51:19,21:58:37,2,23357108
7856335,13:30:36,15:52:36,5,73894139
5900499,08:00:13,19:46:43,3,97367580
4563613,20:54:50,22:13:16,1,2350194
9620926,11:47:48,17:48:45,2,74795480
1844008,11:28:25,19:53:01,3,13321059
3635432,19:56:07,20:44:48,5,34464873
4464890,01:09:49,08:03:50,2,94769347
360562,04:24:24,15:13:01,7,4121798
1102541,01:55:23,11:51:25,3,62396979
4641553,10:46:45,22:20:36,1,49877277
1726261,03:12:30,22:23:22,3,92655504
2541494,02:13:41,05:12:55,2,61361122
4819945,12:18:52,13:07:58,3,89137429
4679707,15:25:53,16:35:22,2,63802828
6558496,12:09:24,17:25:53,6,9216171
6685655,06:52:27,21:21:21,1,75803067
587355,17:10:59,23:48:39,5,95123506
3178658,04:14:25,09:19:34,2,80306497
1914709,04:33:40,16:19:26,4,22683349
3311399,04:26:20,14:32:29,7,5147777
325225,22:07:56,23:27:26,4,96090528
4045652,20:14:22,23:57:00,1,77981978
8503884,22:54:52,23:29:16,7,55455794
4673811,00:15:32,09:05:27,6,96011744
979808,21:21:26,23:47:01,2,77100649
7621044,17:17:34,19:05:41,2,29743824
7482,10:50:20,15:38:13,2,64657250
6134866,15:34:12,20:08:31,6,8985490
410385,13:28:23,21:59:31,1,37597950
485877,02:01:46,11:59:29,5,20830864
1591475,04:17:58,08:19:50,5,12581235
1482675,07:56:16,21:33:59,3,8416211
1862371,00:19:26,05:51:23,6,46221869
6362530,04:54:20,12:21:28,5,35934576
746954,10:31:20,19:05:19,1,22024668
6243833,06:51:43,22:15:46,3,53146187
8983933,17:17:18,19:07:03,5,65495565
3635102,20:58:37,21:37:57,5,96447790
3145552,18:01:42,21:46:42,5,7499121
4769427,16:46:06,19:56:17,2,99654913
1516108,04:35:25,11:22:29,5,68640181
2715089,15:47:46,16:36:56,4,22877288
4520416,22:42:21,23:54:56,5,42573358
503796,08:36:41,22:01:17,7,48812549
8420273,11:14:07,20:11:47,1,70410070
4641569,11:26:26,13:54:26,4,87359184
1092916,09:27:35,10:43:25,1,90150176
6139415,22:27:13,23:42:33,6,37248333
2035853,02:29:06,11:34:28,7,44703039
2547025,03:41:41,07:43:30,5,47524043
2863421,12:56:29,18:14:28,5,71977140
9779449,15:45:41,23:45:30,2,15097920
9893281,01:28:51,07:05:13,7,82639695
6179276,07:17:24,23:10:42,5,61083174
4342983,18:39:27,22:35:35,5,4593029
8791595,19:55:54,20:43:43,5,34924063
5324814,00:04:14,07:36:39,2,53731279
1125121,07:34:43,20:28:56,7,96703716
8653858,03:37:25,18:45:11,3,34890938
9031876,11:45:58,13:24:37,6,51093314
1923658,11:33:20,21:47:13,1,62877922
1188712,17:43:51,23:35:39,6,87899730
90228,18:30:31,22:51:41,4,30774263
6814616,12:51:50,22:03:41,3,63209349
9070106,06:05:20,11:23:39,7,73755643
1336608,12:57:26,13:52:42,4,13517738
5932498,17:02:13,22:07:24,7,4355116
4509570,23:56:21,23:59:01,7,20132490
652290,20:30:13,20:40:12,7,20095505
3691602,23:49:42,23:51:51,4,24460604
420362,20:43:35,23:13:25,4,75372929
7312221,11:32:11,17:58:46,4,46200699
3152817,19:02:56,22:15:25,4,26821309
3289205,07:40:37,15:54:33,3,88900712
4939589,06:51:19,09:50:20,7,64495788
1478302,14:45:58,16:18:42,5,73306565
2754862,23:17:26,23:35:23,5,80358062
2410205,01:38:01,20:02:47,5,83932824
8528326,07:53:44,23:54:43,5,39095209
1196798,10:01:35,16:59:58,6,51458409
7345394,19:09:17,21:02:18,1,33936331
1421655,00:26:15,01:01:29,3,13144511
7375865,01:35:31,13:20:53,2,84642002
2192610,05:32:29,07:45:38,5,59152013
7167801,06:10:56,06:25:30,3,42579386
5604189,11:41:46,16:17:58,1,96612074
6078817,16:24:05,20:06:47,5,77826645
3163384,12:49:07,15:42:23,7,94630963
6755647,19:02:59,20:38:39,4,2902883
4278304,18:40:21,21:18:29,5,56783252
6239432,20:12:56,23:10:39,4,10257573
9281307,05:14:22,18:34:41,7,82097289
6512258,19:44:44,20:23:26,6,26507368
2087666,21:05:34,23:00:07,2,65315962
7453027,17:46:29,23:26:31,6,31969328
6459665,04:49:56,13:05:40,1,36526239
5632916,23:49:38,23:50:36,4,72209511
9397359,14:37:39,23:51:35,4,62306345
141423,10:00:07,22:15:29,6,50238774
6633001,15:36:29,20:22:46,5,25973020
2720901,02:26:08,03:26:32,2,71658575
4029445,11:47:31,16:48:22,7,16613021
9348152,15:24:09,23:03:40,7,68632181
9460690,04:12:46,13:43:48,5,15537263
5168993,05:07:41,17:29:33,7,32126420
1063937,15:18:01,18:17:17,2,18560334
8602695,06:38:55,07:02:17,4,16804233
3367115,13:38:57,19:48:45,4,93301601
630114,01:23:42,11:32:40,4,25001997
8249441,00:47:53,03:34:55,3,48753813
4383575,04:41:26,21:38:37,3,15979243
6415117,03:14:16,17:06:51,6,25205003
3590841,18:56:10,22:43:26,4,70587813
2859263,15:37:53,20:50:28,1,20257992
3185316,13:03:49,19:12:52,3,89757574
6129281,01:37:50,16:13:11,7,90903269
357634,14:20:36,22:38:28,6,21205479
3867673,21:24:40,23:56:30,1,92936338
6255130,02:28:07,02:50:52,5,15528183
8168241,10:51:58,18:53:19,7,79558721
943133,06:49:43,06:50:08,4,44090272
2572614,01:49:57,05:29:36,2,66588982
3631432,22:55:43,23:28:03,2,79542943
6640862,12:34:03,20:15:36,7,82145828
9550352,23:53:10,23:57:08,6,63604749
8967422,17:47:19,21:07:35,6,1630083
7407263,00:48:51,06:07:55,5,73227072
7731166,04:08:03,17:40:55,1,44676255
3748787,17:28:13,20:22:23,3,8793322
6130235,03:55:57,10:08:12,7,35951147
5010530,10:11:29,14:57:05,2,90752014
973662,11:45:28,16:35:59,1,6252886
6178057,22:50:08,23:39:57,3,22887574
4833515,17:20:31,19:48:03,1,22877288
2578468,20:05:42,22:08:40,6,6110107
5273656,04:08:28,11:40:21,7,94061381
6803715,12:07:23,21:06:34,4,65495565
8257006,09:48:28,15:02:35,7,41626399
8411805,10:28:02,17:25:58,3,11832660
5284053,20:08:39,20:26:02,5,62707043
5383602,09:44:21,22:26:11,1,50183156
2747419,01:33:56,20:58:52,2,6892906
342650,06:18:02,11:36:27,3,28555246
8765205,14:50:16,16:00:57,4,80904701
902017,02:42:37,12:00:59,6,46588355
7351638,03:57:27,16:11:03,6,76863387
2387462,18:26:37,18:29:41,3,3675126
5551369,13:03:30,19:05:51,7,81384018
2910246,05:53:26,14:51:42,1,68676886
8346586,23:51:19,23:57:25,3,69898583
9262467,18:32:59,23:18:04,6,15013302
8495700,20:40:56,21:07:00,2,82966613
1464550,08:26:33,15:17:34,6,23621619
8884978,03:19:13,23:12:58,7,51800327
3100811,22:51:43,23:59:19,3,24107372
8722276,02:32:41,15:50:38,6,97771025
310315,05:35:50,09:48:29,7,4878244
1877537,14:18:04,18:18:16,2,59818796
131573,03:52:34,04:20:19,5,6337500
5140752,11:37:56,13:09:14,2,54029874
9723587,00:29:58,18:46:08,4,70151680
6889567,19:25:45,22:43:25,7,45859115
7404224,22:55:27,23:48:50,7,11285858
3721552,09:52:18,19:40:02,7,58370439
5946982,10:42:21,12:44:57,3,85224203
3240339,22:51:41,23:44:42,2,33704887
8174458,14:44:08,22:29:38,4,27405250
4294008,07:38:21,14:03:19,7,21040877
1335739,18:23:53,20:49:34,6,47076384
9583762,14:17:31,22:39:39,6,86774609
2310094,08:38:04,12:07:42,5,77835652
5024512,12:46:28,18:26:51,5,1551513
4266995,01:22:04,23:05:32,7,83038706
6223752,18:06:22,22:37:04,6,9697753
6340405,04:03:16,13:00:15,1,10709368
8853993,12:15:42,13:26:40,2,43671191
3042061,22:55:12,23:47:10,6,25487017
623138,21:43:35,23:27:09,5,77195261
8638761,17:54:23,23:28:38,4,26288629
2806442,10:06:38,19:06:09,7,26035097
839335,04:22:16,18:48:56,3,65737861
3494597,00:12:58,20:42:32,1,48265929
5387585,00:28:03,11:09:12,1,64464488
8519803,12:18:19,12:55:57,1,73213269
5354988,04:29:54,05:58:16,6,3926045
8106810,10:49:52,19:53:27,4,39930388
9793627,01:40:48,02:10:04,6,75101351
2498685,13:21:54,21:30:12,4,34496869
4223042,09:01:08,12:14:47,6,94172977
6146329,08:25:10,14:30:18,6,21028633
2872351,08:19:40,08:30:57,7,40158332
6536245,18:44:46,19:43:04,1,23491105
1873097,21:10:46,23:10:23,2,2105086
5474232,01:19:10,02:04:45,4,57541937
1386239,23:04:07,23:06:37,4,82493995
9867134,11:41:53,17:40:56,5,48827786
5472098,05:17:17,10:13:04,1,3671053
4766977,02:33:49,08:12:03,6,72530821
3320536,02:46:55,08:59:28,1,43147543
1766755,09:23:48,16:37:08,6,33784036
9542701,17:25:11,23:13:43,7,94552782
6145818,02:10:01,03:32:28,1,3539063
5794652,16:42:53,19:11:04,3,47753589
9031521,16:42:52,16:43:49,4,29451159
4265482,19:01:31,20:11:57,1,77927024
3203405,13:25:43,14:57:00,4,85344154
5940751,09:38:58,15:51:09,6,19899583
3565263,01:02:44,15:47:56,3,981328
9433089,15:03:55,18:07:10,4,24718588
9556697,18:29:52,23:13:44,6,29966763
2461079,07:02:08,09:09:30,7,48448492
9277255,09:27:06,19:51:50,1,65559390
9303552,17:56:31,22:04:23,4,65923374
1266994,01:34:30,16:16:47,4,19889269
4389002,03:00:26,06:36:02,6,33122012
7845310,17:47:58,17:53:12,7,91925352
2006474,22:41:39,22:42:40,6,99092358
6743593,22:52:16,23:43:42,6,70345309
28599,17:41:26,20:29:03,4,93636918
7884546,04:12:34,14:27:22,7,39962757
7760602,14:45:43,23:10:30,3,40577085
1653763,22:04:31,22:32:50,2,40264217
4854619,11:08:49,19:12:55,5,31669007
4071613,22:04:22,23:53:36,2,18582404
1184508,03:34:46,18:10:44,6,99916374
2165970,23:22:14,23:51:25,2,59076747
6906655,04:01:38,13:03:33,2,16687208
4703910,09:55:33,16:57:55,2,3276521
8148026,11:35:44,12:00:08,5,70876439
9945480,14:32:28,23:53:27,6,27405250
7324635,00:55:08,04:30:06,3,77558740
8195838,11:32:51,17:24:43,5,81306022
9525980,22:13:37,22:45:22,2,343595
2101405,19:45:37,20:58:58,7,470399
6462602,03:08:55,11:52:13,6,28672898
2543983,06:39:51,16:07:04,7,75090952
66887,00:51:38,08:07:00,2,59778905
2034896,17:07:55,17:32:36,5,41746181
7017034,10:43:24,23:05:31,6,24536856
313965,07:04:10,21:32:50,3,56908392
2058351,06:09:46,07:46:29,6,70560352
9577062,07:51:52,16:20:43,1,61401220
707900,19:45:21,23:12:49,1,46245826
5696404,19:24:56,19:41:49,4,96454761
9615568,02:17:18,16:02:12,1,39341260
5828451,02:06:26,02:26:56,5,17448533
2909879,23:59:09,23:59:45,3,65292451
1506911,03:37:14,15:30:25,7,67421537
1582555,12:30:48,19:18:33,6,63745084
7727472,13:54:30,16:24:21,5,42579386
8302990,01:24:35,14:50:29,2,73355761
8067682,08:20:11,23:19:36,1,62138508
7309793,18:46:59,21:10:18,1,14187937
4366490,01:25:52,09:49:08,4,20371361
2319409,20:13:40,21:28:05,3,59499460
3230820,18:38:12,23:31:16,5,10011207
8491642,22:40:05,23:07:05,4,35022445
9798679,12:21:11,13:39:04,1,98552158
9001630,16:43:15,19:04:06,4,75358019
8787179,03:23:44,06:21:00,6,6921893
7025909,20:43:39,22:48:23,4,84346569
2672414,05:48:50,19:48:09,5,45927068
9815773,04:26:10,18:11:29,1,79793790
1093012,15:27:40,22:08:21,6,5461259
8334396,23:50:41,23:54:10,2,75081162
6530317,17:27:42,21:20:27,4,89915252
2146671,08:22:48,14:02:36,3,70733712
8298212,19:04:02,19:14:46,2,74031018
9771290,10:02:24,12:38:14,1,36007605
2103803,08:15:54,20:08:15,6,23845145
6838291,02:08:12,16:15:31,2,8231020
7619834,08:27:58,13:55:32,3,51388296
2528129,19:02:18,20:05:24,4,97518893
1930984,01:40:17,19:28:33,3,78390572
8992081,14:48:34,18:54:19,5,29718362
7366003,15:10:33,23:02:26,4,33035438
7853347,08:40:30,09:21:06,1,89478595
6780791,19:35:42,23:24:51,1,83844273
7814194,10:44:47,20:44:56,7,22650548
5199965,22:50:44,23:26:13,3,70769859
4047053,14:11:37,21:51:15,6,76311516
7773086,13:04:14,17:22:39,7,34989460
2697089,04:47:23,08:02:14,7,26287204
9107123,18:51:54,18:59:28,3,24014351
1449028,13:02:23,13:26:12,7,73436350
82898,15:15:05,20:30:46,4,87620027
9006890,13:49:11,22:16:57,4,14908881
8039464,09:33:43,20:50:33,1,60476986
6591372,02:12:36,23:30:27,1,32637332
2984697,05:41:47,14:07:33,3,10953922
3004989,12:24:45,16:46:36,6,69243056
3070079,01:25:28,04:09:19,3,36738022
8448840,14:05:24,20:45:16,1,18429858
2327216,04:55:56,13:46:14,3,18740365
711950,18:10:18,19:20:10,7,91221415
723622,09:03:56,11:58:40,7,80233916
6627863,09:20:58,16:35:10,2,78783959
5897691,10:16:32,20:40:30,2,75070854
1369569,20:31:06,23:39:08,2,78057048
1749780,21:13:09,22:49:39,3,40313505
1888370,09:26:24,11:50:35,6,54081882
6386933,00:57:29,11:42:29,7,68568707
9581379,16:59:25,18:14:57,7,62641143
8679320,03:24:52,03:37:13,5,79230469
8770941,00:46:58,21:12:15,1,25163387
2681024,03:47:08,14:37:47,1,79308845
2576333,01:20:07,04:56:58,7,98581875
3150344,16:26:44,18:13:28,5,60588906
6662153,12:50:48,21:05:47,7,69951200
657997,14:08:13,22:34:13,6,21396908
6880768,14:01:29,20:33:27,4,42040375
7831941,00:13:47,07:49:47,3,62644695
5598426,06:55:11,19:31:25,6,69325809
9094770,01:53:33,18:07:04,7,45704481
3621233,23:53:05,23:58:40,4,59916290
6684278,16:50:30,17:45:08,1,47453427
8116901,19:46:33,23:36:08,2,62352534
8127772,22:44:57,22:51:11,1,75348368
2545916,22:19:52,23:19:53,3,61159689
3255694,12:15:09,21:41:09,2,41566783
7520678,12:32:34,16:21:34,6,1612437
4490475,21:10:40,21:51:52,4,23097124
1465045,21:14:16,23:47:30,7,4832394
2984063,08:09:02,09:46:40,5,64993715
8342218,12:29:46,14:56:07,2,79102221
9299549,17:37:18,19:09:23,1,61254285
528405,10:14:50,21:58:19,7,86803200
9319695,11:04:15,19:09:52,4,63459963
5967015,17:16:25,21:45:40,2,33491333
1779929,14:42:20,20:07:06,2,6292550
7775009,05:48:17,14:37:21,5,23533858
2899373,09:48:32,19:56:59,2,546335
5823944,13:02:35,20:59:44,2,98416510
8901427,17:03:56,18:37:14,3,23625324
4969242,19:46:21,20:45:36,5,20162501
6603332,12:48:38,23:40:16,2,40899263
3188891,17:56:58,23:05:18,5,84907969
6705462,22:09:51,23:20:18,7,79778817
169936,19:51:23,22:04:00,7,72797834
1679774,21:11:01,22:15:34,2,49858335
5492111,06:24:41,11:04:23,2,76314913
5939105,05:13:39,22:01:03,7,92579208
9008299,05:18:37,14:13:38,2,28649574
4513953,04:15:34,07:10:48,4,43616985
8393321,19:15:40,22:25:40,5,83214554
9020563,08:10:48,21:39:01,4,55961248
2442542,00:26:34,14:23:28,6,24272515
6985265,15:15:06,17:12:03,1,73845786
6152220,08:38:35,17:40:40,6,85374569
1381343,21:57:33,23:01:17,1,98458761
5605951,20:37:43,21:23:13,6,45279405
3395336,06:04:21,15:31:44,7,52281207
7794938,20:21:46,20:34:46,6,30203818
1750745,03:18:48,15:28:45,6,57603231
2809569,23:40:41,23:52:04,6,31336939
3697279,12:50:23,17:32:31,3,17670467
3100979,16:48:31,17:29:18,1,99197045
73644,07:33:57,18:16:52,1,7213378
6104223,16:31:06,23:48:22,2,38979703
1097590,08:56:35,18:00:06,1,75682499
6176200,12:45:54,14:23:21,1,85104139
7276342,10:26:13,10:46:26,1,94761231
8860971,09:36:42,13:38:13,4,9829767
664566,00:46:40,17:17:43,7,20775464
8886002,19:42:22,19:50:51,7,59972508
4370070,21:16:43,21:52:11,7,56465459
6955182,15:37:00,19:10:42,2,82500401
3582356,17:00:47,17:56:47,6,34098238
3853449,15:52:03,17:51:40,2,12434723
6689802,11:15:27,11:26:04,6,52861238
6710566,23:15:17,23:36:48,1,74402904
7981088,20:02:27,22:40:53,2,66686482
1828032,00:55:52,20:22:03,3,82155722
882054,05:45:35,07:23:07,6,51075278
7584885,05:42:23,10:55:56,4,64577361
3570247,18:22:26,22:05:07,3,57855045
785196,11:52:39,21:54:16,5,84943359
1187966,19:19:52,19:45:48,7,63563214
4116068,04:14:27,21:00:51,6,83268920
5043634,04:37:12,14:02:40,5,48169701
2824349,19:41:11,21:02:35,4,50247062
4199829,02:42:40,05:39:18,2,37180342
3358025,15:56:10,22:34:58,4,59778905
2388683,06:47:29,09:38:41,4,54515140
7034377,15:57:10,20:26:37,6,87753007
7541093,23:27:57,23:30:04,3,14760808
3664684,21:26:11,22:37:44,5,64284091
7120076,01:20:37,17:19:59,2,3283441
9152981,03:08:11,22:37:42,7,70307295
280370,18:54:44,20:52:48,5,91734051
1453457,20:46:29,20:58:30,4,21482104
1733859,16:46:48,21:59:27,1,39058585
975697,15:24:29,22:04:34,1,62231831
4132437,14:27:22,17:34:33,1,86059204
3111250,13:06:53,14:15:24,4,22099941
2023922,17:43:56,21:23:47,4,9865403
6319561,15:06:27,22:37:19,2,44352140
6663203,21:41:37,22:44:32,4,60362875
9559377,13:27:45,14:31:13,7,36110231
9808256,14:30:46,15:37:36,1,25629528
7660808,09:47:48,23:47:33,6,57131379
4267530,14:16:59,21:28:24,7,34702256
8009945,05:39:15,15:56:42,2,3039418
566337,22:06:09,23:31:28,2,20064118
6323798,08:27:01,10:58:49,6,69895314
3150643,05:45:52,16:11:33,6,91505516
9137425,06:12:57,20:47:54,7,45607051
8958271,20:57:48,23:23:23,2,28868428
9073046,21:09:07,21:22:36,5,97334403
717022,16:39:10,21:10:45,7,3456730
8907675,21:49:38,23:40:16,3,23720625
6427933,15:00:01,18:17:52,7,99605573
3135027,22:45:20,23:48:45,5,39585007
2210420,10:49:38,12:49:42,2,23840055
2072467,09:12:04,15:14:32,1,9536582
4361450,08:13:24,11:38:52,1,53444335
5045761,01:05:37,04:15:03,7,2439124
5802609,04:28:33,12:24:07,6,13365454
1317113,17:07:36,19:44:20,3,87926887
7409070,09:07:43,23:41:00,6,64932123
2050113,13:03:59,15:17:19,7,94504999
2782160,18:07:09,21:08:42,4,91097521
2622967,17:08:30,22:44:08,3,67543310
9668413,18:34:08,23:39:25,2,3592609
629392,21:38:30,21:51:58,3,25814785
9633107,01:31:55,05:16:02,1,88111827
4231132,16:31:44,19:59:34,3,89710529
319294,05:46:45,16:14:49,3,53556913
6651844,18:35:53,23:15:15,4,47234958
9550754,02:17:39,20:02:27,2,29434337
3166928,09:54:48,12:41:44,3,46720043
3991029,05:42:10,23:54:38,3,88058458
7817102,14:08:26,20:49:41,7,62877922
1966274,01:23:15,18:45:15,2,40192357
8009406,23:45:32,23:59:41,2,65090792
3549058,01:42:11,19:48:42,7,87203856
