id_antecedentes,materia,id_corresponde
79036478,year,4304975724341
98197915,hour,880783503373
7980511,number,7268515498362
38822877,media,7732714235797
13156896,collection,8710504069721
49575621,pick,7240477957914
88534982,quality,8147158859109
13323463,business,3081139096604
12409755,decade,9301042125136
31842813,near,5111241967487
80662780,rate,1127300746720
82046721,well,9265273468942
61698061,garden,7532317362142
29097581,evening,3401314174433
60731889,police,7388046770945
1179117,step,811384931743
79782157,red,3854124975173
12709611,water,4645543692585
77837349,raise,5980495705328
74535216,before,5429377683247
85867783,think,5323330352219
9149036,matter,2889932812276
55560205,consider,9331165919650
65777442,anyone,4123814854653
17166818,you,8133446611420
44651570,fund,3040589445465
5357803,Republican,4552484349725
64548848,true,8716953078616
68568707,stay,5175042586301
77117060,still,2091854295538
16224695,place,7926354603111
87217634,set,3780551412001
47524043,sit,619389642736
45343980,beyond,587767417694
62892376,world,6480047339887
15627870,group,3020811208464
60825246,account,2662004253583
91355502,rule,4283423846599
81164,ready,7702993373734
29849194,into,4937107598492
26075975,exactly,5272421501449
36232379,example,72596318138
65737861,avoid,6364310259329
49130586,including,7068213760589
63783222,west,459413831886
36214814,table,2237456897557
94123184,book,752037237225
10651266,adult,7403089207716
59744044,action,8147698025875
37779108,military,9078415356547
40908405,most,8678036752859
30063626,never,3179701048637
73701413,forward,4016685636707
43577124,pay,5493261986703
1609510,lot,7051444632470
77100649,car,6366180577751
12929736,often,7703139796485
7286848,growth,5539223140304
76418536,concern,8270698018895
73406632,impact,329935077051
92372522,tend,1069079496521
22789125,article,7579101154214
85317242,so,5187284448788
3439797,together,7193721788043
14760143,be,6187361949308
9648391,allow,6820255823474
12845395,push,9351957847690
66083914,white,6019811690962
51953201,affect,2953399524150
40860919,city,5660070575664
81110512,process,3887004900220
95215661,million,525807421845
35518418,business,2864949599607
46957704,anyone,5825110798119
47489386,my,9962308961300
12950357,type,900988928248
55492588,expert,9440310950878
56902779,perform,9452205145132
31197439,employee,7272024938860
34870788,politics,7670818596703
44624153,school,8826287046067
76181999,national,8593198501213
46620472,compare,3365246834906
57107877,experience,2890042262236
60207756,want,688355753249
64451816,enter,1505690047183
22546575,group,1265625226637
41586427,throw,589595505640
35670871,region,7305896363206
72707007,turn,1942529945215
88464024,family,7495396579956
35863144,give,5209822778830
30155524,good,2779252078323
59253237,case,906615081140
45161864,new,3917297704746
58343930,later,8563959335019
11888954,off,3155994425934
77833612,difficult,9765798122869
47524043,than,1445606430277
10188120,grow,9384083343560
74522145,chair,8708172230771
32013969,style,604884188610
39304241,my,8903975061532
536198,place,4908593423085
48928688,yourself,9990570433838
9701111,behavior,5717738188514
12498111,deep,1122003157980
8242888,tax,5547066901100
78511801,population,4170908738896
70042024,level,3305809862233
17064138,simply,6361842083601
94068250,sort,9185313481171
73429500,try,1662099786063
97893911,traditional,3032339632451
57541937,improve,4860851309481
27109987,accept,7912120543472
40089272,fish,8979362445435
88156690,contain,1941020442622
77499409,tend,3815671984537
88410310,education,5063689994681
9874542,ok,525062174223
49823404,over,8550189581757
22585415,course,8806113759948
9709968,seat,4105454121617
10461387,stock,3083396442038
22169903,year,31855832045
93275951,eight,2376869284098
3901368,exist,1022960497241
96072316,full,1031852625827
551599,common,1205644082492
13917340,whether,3649804147874
20698755,establish,6161635962366
69485493,state,3192913582263
35950448,final,8255839747252
57862311,eight,5717738188514
63238431,bed,6537962554781
84808768,way,1764213581898
91038794,probably,2551358796517
45824712,course,7596887340535
32673889,production,4990184288207
49541069,type,2097048032253
24878070,others,9990570433838
55010927,house,3294612817322
46278001,then,3192056688440
65260077,early,3757393396788
17064138,southern,2498874163000
79645710,activity,7129940083337
7306057,safe,2940314543547
16159005,here,5983091042733
64055271,have,5641051514084
20475325,wife,9557311538647
56624396,size,4017621881936
33148568,style,1150660842635
97823014,among,9848853242272
42718819,anything,235468422397
13858448,possible,9917116619644
13323463,event,3554961000221
61431025,happy,4847851668861
8756502,especially,9179086350679
32057549,message,8781801025813
31719806,tree,1495826242669
192135,social,1219838240209
30959151,best,7550582102929
38101204,dark,7995146856483
30745578,indicate,630203470684
41418341,paper,4854709352591
78758629,hot,9803480994311
41330413,six,1363611899519
7182718,keep,4546630017489
21170614,guy,9039834297523
39351664,enter,54187090168
41011581,teach,5418008352370
59026246,cell,564303956573
69624283,pretty,474551450746
24333933,hit,3424358834468
53381878,include,2262518094977
37930827,until,1137569871628
26585887,evidence,3609119167960
17625489,hotel,8452576694356
32885743,practice,771471753688
3119062,author,2691923227248
19074010,rule,28122419129
29063803,arm,6413312802506
55714730,step,3378173688426
90555286,light,1586451948305
35448571,identify,2741631124322
32873766,bill,3519868749611
19240309,bring,4505979763852
21424732,arrive,915887733641
29529451,building,8582153821020
32273441,up,6919483188992
97410994,now,100076565372
18896081,speech,8274060310840
52506446,support,1653337780740
65159840,investment,5143922382388
6972797,speak,3882152520696
33230043,even,3508616981623
66344389,something,3308927040042
80845792,fly,1438973418953
5056040,bar,7933782006823
92519537,never,1715442646518
3063479,push,3294612817322
40792801,easy,8449656551241
12834560,gas,5615601446611
94516428,work,4288540542016
82658576,summer,2826897094978
37720615,local,7690002924689
8525677,clear,8867541341617
3588963,why,8234468781042
79368798,since,1997705214837
88914602,third,3250871026685
50293076,soldier,6446136208273
5010164,near,9615262994013
49921559,color,1643752423491
42604199,represent,7794433747076
3886655,front,1378993105160
79737240,gun,3982914219304
45662619,case,3486867435712
34588560,agree,3229241081827
47031156,piece,5480507816784
26361064,including,797528883016
79683823,two,2480783520514
87054065,look,64511820628
75846578,any,7954771802608
1722548,gun,5585378648876
54662745,music,6444532823573
70160664,believe,1581294583606
61137357,trip,6754519375276
99214253,focus,1641457633133
70428869,machine,7236728647194
43656654,before,9124043239797
93980143,decide,4342675830836
34177920,course,4887251270130
8464604,manage,4153106959935
28649574,senior,6108819362932
97351232,make,1809841275847
65923374,decision,2635464701379
5363900,keep,1630026829783
39138479,carry,5521815384924
60340224,or,3274383761718
54875714,woman,7503186456979
27078482,power,8716757021199
40391809,full,3771088305744
38994336,society,9585177106999
86739609,court,4285031109225
79389102,this,4264719094650
59921559,change,5502083459227
22516827,five,6666489832893
38685807,nearly,1970224215785
7611256,reason,7990914039528
95996433,authority,668994371377
60174982,much,2663257785543
95982215,suddenly,323732195331
81994436,theory,6335807091916
60284170,fire,8621391646038
75070854,friend,582595297713
95801599,contain,470422192636
66160692,sure,2775294939033
75044280,beautiful,3546354906982
40275111,technology,3509705200673
25677243,own,5248713283654
44880272,wide,3845666026390
34691275,rule,2260174229122
2522545,movie,7400869230949
97830975,end,255962705472
63540743,who,7391055673930
15644456,play,9677139966793
46892496,name,2800427411796
89064736,manage,4546630017489
15190758,record,9926273804457
64357207,indicate,9615262994013
69677053,ever,5249591550618
79035514,yes,1650883650602
98528988,term,8294521361287
25331406,season,2706024376718
76044503,run,9353512083785
13604334,history,1625358164985
8475543,not,9690790095043
69038748,hotel,8795848944574
41020710,no,3821039123984
73993285,card,3806329933610
73449974,anyone,5607306536171
20830864,page,950409561589
98457857,goal,265003632684
99026437,explain,6892367058403
53262081,bill,7025163709664
9568104,former,8341965968300
74784017,national,3522573207193
29891246,feel,7002248488334
89407389,important,8110449209095
1070131,road,1950144989913
97938093,ten,9691790004842
80507209,view,5493520815572
36402011,similar,5105243479142
55492588,already,5064372577214
97618301,stage,2568242949675
29779450,whether,316394720951
74310176,pretty,4839754610381
21617915,yard,9002970543588
57039350,little,3704616961146
52211519,experience,3701464906835
49251055,thus,8491272792190
17605548,firm,2647971795717
76080304,staff,9002715086752
62138508,take,9870918074739
10034076,rule,8837344983557
68274825,present,6558106296969
97391492,I,614292702214
48610504,less,7823754022003
22893611,example,5774594791064
30748806,plan,9002944874244
52093336,establish,699003052909
61823460,support,1508748908649
59747374,blue,5779454042590
63482473,mean,4699229786421
93797416,rich,8515952955991
83888683,character,1520038703946
63008119,possible,9277315300008
52457533,item,8204340752114
81482496,concern,9479053184708
73675470,bank,1051388765383
59104349,story,3862385903387
32055325,black,6230662979826
38062367,report,7337837963433
41298765,many,9035920302740
93717304,letter,5791134472345
84272420,interesting,2975604110435
56221615,wear,9073057679237
34307831,change,8016882662906
1119999,strategy,4417296240150
79168958,put,4431749012710
59222731,short,4040556480539
24750433,final,5409594532445
45702411,shoulder,1863541275495
91356836,knowledge,2185215192463
66906125,again,9831803196022
42356338,between,9355098307726
97510893,professional,4707148846552
54582789,quite,797636249946
49926291,two,4085997090725
67565454,still,4941804404510
51573815,major,1280153414712
20084220,stand,1794846387160
17938794,look,9075873709323
53212548,body,5929417199366
75647343,gun,164226401120
61044486,culture,3150066349178
98595646,drop,5783529177096
74104598,effect,9794771602842
383122,air,2039135079269
73348070,perform,2376869284098
31793875,process,8302389159749
54875885,save,7491954876238
83888683,arrive,1339218548415
40690386,hand,6603002037778
66540157,not,9572845119442
81084397,gas,7759582037301
83203056,pull,3948036951714
36711147,attorney,7197235736963
80631575,soon,3482264060479
83254082,how,249088408108
29391056,then,1507544836452
41574894,particularly,8421551130770
79591157,control,5717554372788
11520033,learn,3058049875913
89582338,important,1613637776404
94296729,card,105869216103
38395536,media,3746107001326
76410122,give,877309280737
57964215,hit,1406382438677
14095048,century,2879125450869
19025049,size,3378173688426
50326222,put,9222467448969
9133224,number,532835010763
79272996,parent,1965469231500
19807378,family,7097498834042
15933942,take,8709611367497
29436112,shake,7107349223521
3591581,hit,2025875316299
99733216,offer,695010161168
18061238,time,1727288811728
62951868,us,654630519068
24706606,animal,83858046930
18992469,hot,949396507962
46825449,little,1191925238893
23484623,read,5473971471734
45813819,authority,1809440991177
99833884,cut,4119119823481
22256554,protect,6153864312901
21745472,woman,4770375983657
75114668,which,3710124625335
81674820,risk,1028334107536
12255300,story,7169613663063
79390401,director,4167115412146
27156188,commercial,1813061122930
36009460,begin,7011990955547
33705282,attack,6898611236963
41646459,that,8824882941070
92325383,to,1545807841204
86413343,local,1063453347387
32486118,seat,4250830888425
80268473,player,5282225351830
7669863,watch,5523008838986
47526919,it,5488710159469
45170654,near,4700808571083
7417253,help,7188826555947
13038579,security,5638710541676
85224203,both,6489700894440
4454511,seat,6015786499669
81037233,prepare,3117708965578
1353860,source,5366167394880
29434337,fine,7077301283589
29558113,resource,7094650379260
17272911,class,5488710159469
88411881,bank,71913053425
87636190,candidate,8163831620716
36476554,doctor,1186107631758
49981163,scene,769058849234
40270143,join,5136955057938
59017177,issue,8587748593480
91726558,middle,9962308961300
21808585,total,6649543018675
16903840,look,2520181817693
16989803,voice,3616018941393
33043684,approach,2018231436425
11225631,thousand,3508180618341
51094369,somebody,1993271895229
84047617,player,7048598861181
77588125,industry,6678578265702
81955934,body,2898548070970
3926045,fly,6640860740202
53843086,factor,9920731017031
69721339,fast,3505855740687
56029307,point,6129596930908
55629657,success,3906404404492
29345868,return,6593205010644
92117233,several,6215051845323
31611295,material,3663840397493
80526330,on,4005449086637
80444734,case,9241618122785
44737712,student,7974087646207
93806435,factor,4648993909506
40592111,society,2043007767165
85109169,task,74509255011
34098812,two,5135414897093
28785494,itself,769203290391
30439621,will,8781801025813
58764348,benefit,162839953672
54998985,become,9029197727214
77700097,so,4275786913819
60911385,why,7808861525433
83431834,themselves,8435577686944
62822228,offer,6436802430528
62878907,month,356230204863
7780376,into,9208915495647
8233589,instead,8423153652534
15420624,week,4414743681851
27501410,society,2866984844830
18068817,against,478258387363
67580606,main,9984762730211
86059204,still,5434791074381
66342703,win,3024046341547
55167611,event,9616466321867
49360009,make,8176174900335
35100154,enjoy,2467701070338
27215458,mouth,418732441362
60021188,help,6129139280141
42148913,sometimes,7278072017848
55342156,include,1459759391813
80213526,when,6856645952600
7264078,public,3035794002754
49562779,talk,9700507685802
85139124,officer,5527244449889
21873921,space,596041142268
67187050,quite,9348150137754
18030037,whom,2800427411796
68196565,participant,6894491019654
2722111,particular,6285374045412
58305756,data,7614470030729
61665204,final,6420752271493
63261345,fly,6769821838515
54219375,responsibility,4805063979970
80726311,as,1121976204165
63195562,almost,795533919135
19818554,outside,2628821202656
28806530,eat,3940946977827
99341940,plant,6463222949779
12744008,officer,5296638795262
76029018,who,1598531617669
31142635,usually,816432273805
5986539,myself,1764213581898
39437357,her,8549160976107
62107249,chance,4667907307792
21145983,town,8345017373541
93227553,quickly,9009528368337
24506871,start,3160838978794
83254082,prevent,5109851556101
40697285,table,6721814098866
22802992,not,3435190319707
99159407,possible,1303289400605
2937197,control,2192710836413
22110270,front,2100934792272
62014668,show,4822524310964
52405498,have,6952124028156
8659062,onto,7170987337407
32637332,represent,6098342485032
36439273,onto,3776631691354
4572405,conference,4953109770547
23792615,religious,7984305403947
94305732,office,9541692604219
78019391,plant,8439265797992
64012514,customer,1339708833088
78261249,already,8896322974049
73735470,choice,5213637574049
86774609,senior,3016644391702
29510186,address,399626949412
27555562,gas,4394182146983
28748314,worry,4589917442519
62232536,hard,7143955032648
41931313,despite,2298046612704
7928009,PM,7843419668321
24936534,Mrs,4784466084728
59830387,four,7666834860049
66478226,name,3756956320357
41017460,forward,8279863169596
68581022,move,5227349736785
2613540,paper,8226477268578
35024199,since,4370874366506
83642171,bit,3175636138443
60263616,level,6892669634596
37106550,collection,579108013842
42835030,action,8183076331872
55102273,hour,5033201931721
20869844,check,9956410476035
92985791,want,8499438662117
27205512,area,3287509567475
55418948,avoid,5085201982847
53977721,enjoy,4228064234931
49913995,stand,1750437144392
70391646,fly,6773370557959
12581235,none,1467976813237
66684599,decision,7022215266467
94608437,development,7182581380151
79853902,law,6576462892612
95477539,house,6818810037114
6668435,issue,5258110992964
10058081,research,8555274746756
16977130,sister,7844193114632
14350944,meeting,1286603680516
64775567,use,9486965772542
56209818,concern,9561864185468
62691845,level,9705314791111
94134722,tree,69150335344
31044576,music,3794215224383
34652146,adult,8951110031237
10752119,give,3988952885348
9509938,reduce,131275464596
37425296,two,87312085510
86821565,occur,6642978387637
9698901,degree,9926880245053
76707339,since,9823632305702
55643820,story,7674551137719
42226185,affect,8734838818612
86927937,treatment,5006664021571
65430522,example,6844302539498
40624829,deep,9408794103914
9829767,even,6587283495819
2456793,nearly,625346295460
95424496,special,1521346474294
50987925,skin,2796738127978
28922508,table,3817269316749
99133677,ask,6129596930908
99738976,bank,1427585566250
7499121,control,58142120753
33224114,tonight,2242979171671
84624018,effort,9790577750471
86537361,along,4301901093580
53247930,truth,8133998658636
93576533,question,2151350884563
89830149,team,6853679848810
78892522,society,178752111611
11829704,meeting,4213163721043
13783177,company,6586596369359
47798987,design,604964353851
69950040,affect,5102708344843
95098397,modern,8763916538080
39063010,away,9554455608121
39306132,catch,993444770138
8457293,until,881512501934
79114920,entire,7317219834279
70346953,per,2953399524150
74055213,same,1842850445197
22417315,different,2117816434233
72770506,past,8959627968990
39100256,test,8843180209131
90179082,order,2034592680618
89506324,rule,8084369303798
27872075,down,567037901799
61295198,fact,450918168377
3927996,power,1871996723324
99533511,few,6435099616115
98855369,area,4774143278363
94515962,point,2679344235751
82806521,claim,3703152955323
34966453,prevent,3769238097617
20805847,federal,4362464974401
6646785,others,9786966767665
54133639,subject,5041008420725
79003729,traditional,5434022723241
14976591,card,9661121299708
66456106,try,7974087646207
71451702,quickly,8609134693364
23819409,trip,2810514972977
96806101,practice,8799755794690
81132084,around,9595846866116
32479770,represent,5493631106624
49162878,onto,9796409447176
64980235,suggest,9049585261792
4472593,provide,4520164424087
23097124,visit,9697414175677
17701555,method,6878383865755
27611678,lot,375065084150
26934018,attorney,8329361582427
784336,science,6854582791333
71960178,myself,4196328661671
15036404,role,287469517630
91670659,collection,6901189175349
44344854,rock,4482440698020
74235980,than,7054348015002
27956426,single,5782541400374
41145758,our,2020573002193
510645,here,4130067514104
61827991,sound,6891645502873
91332283,movement,2737894377027
91288066,than,4968756658046
33630180,name,2904472258571
67730512,laugh,6956091346634
15316920,lead,6747709306471
40089272,nearly,2627858511848
29852013,hear,6562555975657
93067199,heavy,2322576939059
65559390,watch,7833382076256
10204342,good,2071033521048
58052788,budget,4321311406892
4310258,hold,534775592018
90020322,above,8069479326699
96291456,deal,5769215225842
96626621,way,230669947959
29529451,Republican,6208249135088
15483250,really,8789050639248
62414985,hospital,527877504015
82565070,product,1159311003756
67512290,explain,9769649607233
9007805,small,7616063687155
96752810,future,3608942577861
4052512,table,6650674276508
27510457,hundred,5591743910751
19720664,for,3498355342053
50440207,site,8657303070844
18922109,task,4846007441475
75622427,area,8460454621200
53623668,within,8053245048063
15933942,land,8198198270815
2735503,stay,4636297577947
85588271,agree,953427069672
79875042,thousand,1316232251702
18228587,live,5476254785849
66983867,gun,1346245832904
21848658,them,8407844686829
35863144,option,7102076594829
44790956,later,3085029430837
44074322,discussion,2369088932064
29035155,dinner,3973680402864
51933206,book,6041227700602
56411274,particular,8999819504744
73001451,campaign,6651835979383
94842589,morning,2210321393965
94958147,son,6102457534512
6093646,include,9960502390752
98145506,section,4713414248830
48265929,bed,2865731514444
59452077,level,1326623518680
80780179,head,2975190450264
26361610,star,2218264178040
72083023,modern,4174783105661
9881741,season,9101590792203
62014057,job,6992729468160
86956871,enough,8452576694356
10953922,recently,1210942594556
52773248,history,5787608035372
89988875,third,1198655425936
56551687,practice,180095787704
99227063,police,958662709924
29777619,someone,7539919700163
63219678,occur,4728351048299
3158980,participant,5981830897147
90529965,visit,2208073272507
20178109,land,7305749268840
62495143,since,3880833827653
24307326,direction,1934820395858
66423693,address,7614470030729
52981348,although,4366954674799
61159689,degree,6992729468160
4391854,follow,238429900730
29679550,everything,6502068360722
59363527,condition,6659608379421
52821374,fine,530595333285
67369441,hope,8276545019894
85308981,fund,870302694892
63861967,natural,3520163231446
22513101,black,3418405568414
30869328,from,2005704984114
15013302,history,2410443977278
26064070,seem,6671321078158
88534982,situation,8258280480832
32485425,Congress,1533796170804
69895314,drug,270031945364
37839166,summer,7487569286461
21320410,technology,2966496427034
9502443,why,9682298121219
53719811,about,6221819812757
27502029,system,4425411587011
79476854,budget,7583530603385
73011554,thing,7580592729817
43364260,above,9907000304386
5005739,home,7502425092695
62079864,than,5455895874755
74075277,different,3362443187757
52221625,industry,4365429347932
65796699,necessary,7063251628385
31527047,sing,9259625101769
25854506,court,7592147749336
33562694,reach,3635056519467
39087606,for,6245580717448
20028876,final,8379612619238
9573960,blood,4847851668861
55044395,show,2593513922003
34548561,go,7764505574967
32671263,always,9237115714777
17283243,senior,9199241143518
3908411,power,3274383761718
54731069,wrong,2626050372423
9745599,full,8169586443067
21396908,hair,652488835018
33010054,heavy,7901072788170
18429858,born,389757087064
96016331,church,3366117083162
4344361,since,6315750974251
66250028,term,2448077865258
76354685,simply,4657246191367
28783262,across,122970348974
19949712,thing,1153207089400
41679306,get,1047782282346
11944294,mission,2241577597349
65704624,board,942840834379
41937260,well,5816910929632
5121713,job,3993047991848
3297181,late,6838100730333
78358118,charge,4853922109095
91619256,form,2919390831906
2974930,structure,1829369676459
57964215,share,6138277481122
39776755,process,4753143411367
41123159,color,6546365949708
58587662,dark,4913276948722
9024251,rate,2610667820124
94462824,effect,3181720118709
67505929,challenge,4590814659036
77832074,people,1185208354519
80662780,season,124303903027
4125010,body,9249407602835
86087740,standard,6933393331008
21867,land,5626169427099
48029796,know,9875561649996
74310176,produce,4139887275093
26244090,throughout,8423153652534
74452304,around,2127917608276
27986363,we,9274565171956
11802988,term,5731563255363
94795480,economic,8936034211500
58699995,simple,64276042082
26676467,thus,1781999519094
44703039,consumer,7959084122110
37250631,investment,2201761120853
8091159,total,9034075920183
47457260,brother,2789583369855
72606332,social,8156496301267
53550136,use,8541254009136
95799877,international,6891645502873
45859115,matter,6723752613154
23672049,turn,6324025674885
36906325,cover,4924534751193
78915931,industry,6542140645892
21420311,star,9561792849812
481754,represent,1019061467507
10814322,rule,7762401909503
62591323,Democrat,9252489219091
89718385,reduce,7816478329047
6628004,Democrat,2569085322065
60966941,say,4873782556431
1301509,research,7864538478785
10884643,condition,7696433744079
1906417,commercial,1589028347199
21821599,go,2873709272599
71006861,mission,6676492697802
11722093,well,1060836100845
45108594,task,2001512479964
54478826,school,7153248127769
1264578,people,4285977774630
6063351,fire,2083692919582
54621084,parent,1253700833966
37363936,son,4832580648549
41722626,PM,3947740123001
85272133,unit,1669379106196
60693743,good,3944389402557
8323823,item,6240668390625
37284484,physical,6437151790430
40344728,bill,9823632305702
49858335,respond,2437925175452
14913188,will,1307813518468
68649388,make,4016685636707
86212379,hit,7799252681527
34016948,wind,5387829637554
62448470,without,1648124430697
26011537,central,2567918574650
89830149,student,7497735177246
22489915,around,274220221969
83134388,push,3684982569425
86237933,door,25164791864
78701,child,7447761243740
72758497,model,9954210426986
54028928,skin,5270950361642
12441320,herself,4674162833814
2387209,eye,5226655762365
61631177,there,5995168409293
78288844,meet,6544577661546
54540961,course,6608820459536
10564066,fine,2031927739335
14913653,main,5690538139382
95285095,boy,8190551334038
62885785,during,1786944128575
74320694,explain,1853250316086
59318570,PM,8443198991944
11421878,toward,755844930768
92071862,buy,3637066519097
37794227,air,6002280343206
21655876,month,835367713668
27664463,country,8744205385420
21569889,final,6270029156902
90575215,animal,7698704546760
36343376,no,2780219030366
85247021,include,3551494405114
95025521,ever,4627029405274
28218427,rather,4621322680870
55914667,hope,4133542699884
51352216,color,2678303392992
68780398,rock,8255347209577
30245135,food,4135607803856
11647111,ready,8887831571423
96142286,build,8676294435042
2279674,quality,3417696878037
84838219,item,8633986197617
39159099,simply,8681676325367
83053194,mother,3980969540461
49471610,usually,6155559763585
45811570,thing,6972507243598
62587061,wrong,3223938638532
94751145,do,6214372405308
89617573,human,4361555062818
22783462,red,6720540722115
42392927,success,4582637210476
65083574,TV,7476025764515
89520156,force,8365283838026
43577876,million,6169346525295
20237164,information,7375035326872
63351231,style,766000192861
27749189,when,5779454042590
6305580,center,9457216635811
18192936,owner,5508152718532
54927281,first,5435155422854
19045672,remain,2130958936449
77150832,avoid,4651676805057
12112007,behavior,3781977771389
93266674,close,1692450293096
75007228,cup,6208754835508
15630401,show,8933108159112
14949705,too,5670416184682
238427,rock,7900165777504
70582744,sea,5303624209357
14399561,attack,10212856113
22128284,east,6135780550995
37318631,he,2984949467528
12763282,expert,7680860560298
45811160,music,2127920752248
62307525,challenge,6799020034213
55071679,clear,1874741845147
85378883,recently,3519868749611
36570271,stock,2052514244201
98618541,over,2944960137590
37503378,break,5061059790477
70085366,coach,6462559894757
79264706,administration,3265086353363
48196624,blue,8027940256115
55839572,everything,1751123883380
33936331,her,8329019443987
47849676,war,1363447146710
68351215,ready,5643034603418
3837242,decision,3913327580722
35885210,picture,1520038703946
94316721,study,5534077587255
81674820,strategy,6235072152311
837866,decision,4913276948722
49591624,behind,9384739692767
18371644,art,1829369676459
61897947,every,3924083136850
83794204,else,8148074571673
42835030,thank,1842850445197
4702371,level,9517372008654
80057184,in,2231597341940
22802992,consider,6322323848955
78523400,fall,4861758893546
84259972,age,6870293498453
74962,ever,6931268891642
39095209,role,8295884294875
21825710,five,1080932008092
88794496,to,4864771120605
91839299,suggest,9150504712694
28514801,my,7514905895994
59857122,yard,5265963601750
67853624,himself,1598531617669
5449454,natural,9256426619288
13241747,big,2750925819015
78395723,purpose,7241860729314
92503421,know,6213742052184
84538627,administration,91504089325
48569403,with,1661565957784
86415317,defense,6690603738389
31683701,edge,6522327291196
89198776,month,4625055232916
51690195,paper,3571412553739
25205003,data,8289173838561
64059146,election,1081473119056
47717508,much,1635978800744
73127724,dinner,8220187245138
41362688,response,9854060272888
59783195,health,6413312802506
292521,tell,3419905201827
97599390,cover,9047069137058
32102849,executive,6920775370002
58809466,various,1893128381069
18528369,current,1034814627787
44288076,large,567199018098
58097125,from,2547422364147
72893068,attorney,8759208267148
90757123,seem,8207726217484
9171889,mission,7894382158987
77373201,help,9845000772641
24859261,true,1019692654998
43315059,produce,6426958094929
52307725,paper,3639899166757
32113901,think,150058404730
55689413,house,4368721065589
13981188,view,6627369331959
94086404,economy,7990461613926
32866401,western,8291935247332
2151302,evidence,7022087604315
54750668,notice,1831938263522
10452060,effect,2210114669267
90934068,school,255069486244
56282198,community,4207783333070
50183587,significant,6542565206993
1373857,night,3917297704746
74301641,attack,8174420843336
49149219,lose,5464516996667
52454370,official,8735796236564
47076384,building,8513062267571
17936321,voice,7683245194657
54041956,than,7174048645434
90061137,open,7060983639606
12948228,member,8891369566447
53461935,fall,7407723716733
19594649,draw,9701586828321
33224114,other,1591962929144
70429165,large,2676645913881
77652429,represent,5341769220197
54372009,born,6309566173569
7837590,case,1467976813237
33347870,management,5802834350425
36210962,choose,6309316693185
73355761,wrong,3693387811701
49072393,policy,675957812799
97393058,policy,742440415623
62547123,last,6830405638674
49877277,prove,229060127575
25487017,measure,5348933560117
28182986,open,1461121797334
79287704,cup,6684073615928
10986914,most,6774188126580
58385307,good,9876364858231
58916401,piece,7841916887015
61403177,right,2535807876295
84579425,compare,6287437963745
90031096,ability,8499440982272
57017074,late,8025676809365
31349726,build,3334263616999
15013302,your,1842850445197
12072811,article,9265099598211
68841611,wrong,6526020908778
18051200,war,2484902836232
55236835,head,3661738602278
93599676,miss,7610764614727
32978629,measure,8712955188210
11396173,lot,2681193392698
43137914,civil,7488954199406
55558788,agreement,5076419841384
48860726,exist,1860143049892
66423693,different,6477372495895
98461215,both,3114366556326
7164148,fact,7264795566043
33701460,yeah,9940122188435
68631960,explain,3857790935318
55625952,win,2467948043691
16209620,any,9486965772542
68371864,he,2895863436250
46109683,spend,5350154916579
29275129,nearly,8333684174608
60857934,Republican,9795599114959
17720187,knowledge,3082232843362
63752230,own,1641457633133
95288002,entire,6124671379200
26341601,those,6214748076284
90052615,card,8329019443987
4573280,three,4214640591569
93801263,ago,7946307101684
16245765,base,9497202238184
28387614,add,7375198046483
5147777,draw,2984949467528
45393159,group,2922892741860
93386170,moment,2854939847563
49030433,and,6235944400010
3912012,level,3932984892345
97518893,newspaper,5975928522186
30127228,tough,1959009495611
67427355,animal,72596318138
78187308,be,4707949476620
42371048,card,5292849372207
63912942,pressure,6229887594980
77476944,officer,3185756819290
25105064,begin,6713207417732
41932947,believe,376938798297
57394560,use,8781801025813
3283441,population,7596887340535
53640275,money,7393974380926
49095753,clearly,4966080023311
17089409,open,8133998658636
507981,difficult,8887312224280
83524577,research,5178987940144
18261885,financial,3986018398003
42812531,thousand,2062437415528
2410161,newspaper,4292697596545
79950554,when,811034739727
91948351,soon,905883758951
28881928,reveal,3114366556326
63131586,enjoy,7641291885382
21642371,red,4394182146983
25360665,left,2034592680618
77191,hard,3277473394796
63412181,main,4236800983036
79623064,pressure,8818145667034
81046266,together,6335807091916
80312538,action,5693081233089
59247237,far,7319769058138
52845812,quality,7674551137719
75819945,together,2796738127978
77783354,may,8393660391315
80127595,town,422196201868
94511839,receive,3465410028363
78348947,protect,4275786913819
553484,some,3769224627104
43317202,whom,6000188628256
32572426,TV,8489912830467
84642002,large,7093553251845
61462625,cut,6745997069012
36600559,argue,9668915222293
34351256,buy,2268221932461
8695902,service,6299306458233
16652131,small,5033201931721
13746532,everyone,4231343568906
67398668,line,9795627889569
11627106,senior,4261937347030
97938093,half,6408471392429
84547468,citizen,3588917435708
10522298,writer,987100848034
78601438,hard,1549314108264
6717029,type,5648681923750
62677528,half,4953109770547
48170032,key,1977925476654
1839623,election,186159793970
60949510,remain,930698171514
14842101,fine,5455895874755
84744693,member,6407513962319
71258588,face,1937461140028
66227804,fly,7996608166215
72624723,school,3797983743555
33200663,into,6734095711620
8475543,tough,7259151281875
42186319,wait,3420494255140
63662074,much,3117395189230
6574147,prepare,1950144989913
55951265,share,44978009937
29764115,relate,6777704980193
54570286,occur,5256210530328
47526919,young,4574210242094
4729229,listen,9967763473317
95498582,hit,7292021422502
60861093,police,4172540437186
47234958,behavior,6157825944868
551599,why,4631293219052
