idTitulo,Legajo,Desde,Hasta
73034,19732936,2004-09-24,2012-04-01
18620,53735452,2008-02-16,2014-08-28
28552,86306348,2009-10-23,2013-11-09
99500,49744231,2005-08-26,2010-04-15
99821,98442850,1994-01-26,2019-01-13
66424,12171774,2013-10-20,2015-09-17
72193,70989065,2009-08-28,2015-10-14
33074,29869660,2012-06-17,2013-06-03
79373,86759506,2006-02-20,2020-07-20
41087,88427321,1977-10-23,2000-11-11
63313,88394560,1994-01-29,2007-01-05
87998,8381420,2000-11-27,2023-08-02
93610,58182496,1985-04-22,2008-02-14
84412,22158190,1991-02-04,2021-08-07
11315,12180461,1977-08-15,2017-11-05
55558,81854998,2001-03-29,2005-07-23
586,56054792,1971-04-09,1976-06-04
99503,83235972,1989-08-12,2017-02-13
35034,33709570,2009-08-19,2014-05-17
25697,73993222,1993-02-11,2020-11-15
73768,68141300,1972-03-06,2015-05-16
57663,17872080,2008-06-20,2017-05-21
95851,87789021,2020-06-06,2022-10-27
67747,11545131,2004-12-11,2014-07-13
72194,34016775,1973-04-30,2020-02-03
47500,94788651,2019-09-29,2020-04-10
24957,86218032,1990-08-28,2011-03-06
32192,89082128,1971-11-10,1997-12-17
77588,28147839,2012-10-11,2014-11-27
82095,9369617,1995-01-27,2001-06-14
91345,6377118,1983-07-17,2016-06-11
70681,93465464,1978-02-17,1989-01-04
266,99734435,2000-02-28,2010-05-31
1189,53098249,1994-09-07,2006-11-29
42402,52799170,2016-08-05,2017-10-19
92727,76762335,1999-01-04,2012-02-13
71473,36179202,2020-06-18,2022-07-25
33420,12019691,2017-05-19,2018-02-06
97890,8041545,1991-06-04,1998-07-04
27270,78452170,1986-12-14,2005-01-16
48479,42394541,2017-05-29,2018-05-24
2126,99531364,2001-07-05,2020-02-09
25634,45560968,1988-11-09,2012-05-16
17755,3055972,1970-01-11,1975-08-16
2421,40093631,1984-04-21,2012-10-16
79733,65400165,2022-09-17,2024-03-01
62125,85198869,1977-08-29,2015-05-13
97135,78592504,2010-05-11,2021-03-26
94508,82183777,1992-11-07,1996-02-21
53591,92180537,1984-08-15,2018-05-17
52361,30598422,1979-05-21,2023-12-24
22704,5523565,1981-11-20,2020-11-30
85350,20361309,1996-01-08,2019-10-22
47213,62934522,2014-02-26,2015-11-21
44675,85736465,2001-08-26,2009-02-13
98730,50040219,2020-02-04,2022-01-09
59625,45899890,2015-11-21,2019-05-14
64049,4083223,1978-03-26,1984-05-19
66297,92652435,1991-05-12,2016-04-15
82845,43510833,1970-07-18,1977-03-20
27919,26057313,1997-05-17,2019-09-23
44804,37478032,1984-03-25,1990-12-22
88459,40911675,1993-06-28,2009-07-31
32086,77976695,1984-10-31,2015-11-18
42865,65040954,1981-08-23,2016-02-02
14950,15228122,1980-08-28,2024-01-09
65911,25355477,1982-02-10,1997-11-14
19493,31550425,1994-08-22,1995-01-23
38771,82601992,1999-05-15,1999-05-25
54949,95019299,1993-12-31,2016-10-27
28525,54819880,2006-09-06,2013-09-09
17093,81534865,1984-06-24,2020-12-18
81756,61371291,1997-01-10,2019-12-04
77477,68834903,1986-12-01,1994-03-21
39391,50675730,2021-10-28,2023-01-01
99494,57828299,1994-03-02,1995-09-13
41848,32038238,1994-10-19,2017-07-02
43592,40123134,1982-05-18,2011-01-06
67541,44660982,1981-10-24,2020-06-30
55031,91648690,2006-04-22,2021-02-22
1760,35420734,1995-01-15,1995-10-05
28811,50025827,1998-08-04,2006-07-04
32272,93259105,1975-03-17,1982-03-20
88445,72484890,1988-01-19,2017-08-13
45151,90212423,2013-03-31,2024-06-11
93703,16835825,1970-02-02,1987-12-09
94404,392120,2022-03-24,2022-11-18
14965,93955745,1979-01-30,1980-11-04
67530,55809815,1993-04-19,2008-09-01
87609,18276798,2019-09-14,2021-05-28
66462,66457953,2012-10-07,2016-02-29
82236,34453985,2018-08-12,2022-03-04
58510,15064928,1974-11-24,1981-10-29
44700,43138488,1978-04-16,1990-05-09
54442,6657818,1973-09-27,1994-03-24
55995,96250088,1983-10-29,1984-12-16
32434,34053702,1973-12-25,1995-05-31
48306,16224340,1983-12-06,1995-08-01
11329,39934534,1971-10-05,1979-07-26
61627,63395209,2020-11-10,2024-04-18
41936,29113215,2020-10-31,2022-11-01
23527,8022282,2023-11-14,2024-06-24
1677,50791177,2016-07-02,2022-08-18
38359,90517921,1990-05-31,1996-08-04
2279,91289642,1988-07-16,1991-03-20
36699,23071923,1983-01-20,1985-09-13
82363,51435958,2000-11-29,2010-04-05
90548,47323557,2023-01-29,2023-06-18
32937,40982847,1970-11-15,2021-07-25
63988,89484460,2012-04-07,2015-11-15
801,33648468,2022-09-18,2023-03-11
69826,30287276,2023-03-15,2024-05-17
97667,32627675,2003-05-02,2019-10-26
55215,90932118,2008-05-21,2016-04-06
55418,6473867,1989-07-26,2021-03-03
74102,88482472,1982-01-23,2021-09-09
54239,71117471,1971-01-27,2022-03-19
87681,64527320,1993-07-04,2020-12-08
92050,67428875,2019-07-15,2021-10-20
9575,88942058,1977-07-10,1983-07-13
69360,96736127,2020-09-01,2023-09-29
95512,59926880,1985-12-19,2017-08-03
31728,76836726,2019-02-03,2024-04-17
83784,43001621,1985-07-04,1994-11-01
72006,80912681,2020-02-29,2023-06-24
74942,44394376,1988-06-26,1992-06-22
68585,11587841,2008-03-27,2017-01-26
76183,25450052,1996-03-30,2006-08-29
51682,73969124,2011-07-08,2018-04-12
8091,54633008,1971-07-24,2009-12-15
85435,26520638,2014-12-28,2022-03-18
43080,32942565,1978-05-11,2019-10-26
73197,95536658,1981-05-06,1993-05-19
5697,23442322,1986-05-12,2011-01-26
3331,88444463,2019-10-20,2020-09-26
4203,18142352,2010-09-03,2019-04-01
78276,86300598,1993-07-04,2016-05-08
15513,81157633,1989-05-09,2006-07-28
20183,78966483,1985-08-18,2023-02-09
35630,43809329,1985-02-06,2023-07-01
28563,18940367,1976-11-11,1977-12-25
95060,11715881,1995-07-25,1996-11-21
69641,4988153,1972-08-13,2006-04-27
41672,57058759,1975-04-07,2000-02-12
11291,69060465,1976-09-25,2018-12-31
9807,60003615,2002-09-26,2015-01-12
73838,6842555,1993-07-20,2003-02-26
62046,72373226,1996-11-07,2020-01-21
77060,63089338,1999-12-25,2015-03-02
65352,86080143,1980-03-12,2011-09-26
13207,90812706,2004-07-12,2004-12-15
45871,61253927,2005-08-30,2010-10-09
92294,10954961,1985-08-27,2005-04-13
93691,9248523,2004-09-03,2014-04-07
2967,63816713,1977-08-06,1986-04-05
71135,84545773,1977-11-18,1993-02-27
69895,3311473,2002-09-15,2011-08-04
19662,43811446,1985-08-20,2011-06-05
95009,54569445,2017-04-22,2018-07-02
97056,92902916,2015-11-26,2019-05-16
87060,60409725,2003-01-29,2009-05-19
93041,53398132,2016-08-02,2017-05-22
22565,75528930,2001-01-29,2005-04-17
59401,12572540,2022-10-22,2023-07-19
10096,54536488,2011-02-16,2021-09-05
22598,2278094,2012-07-15,2021-08-26
46022,27672018,1988-03-04,2019-09-07
33924,10785371,2019-12-31,2021-12-16
13765,92364692,1995-11-26,2004-12-26
42908,91803040,2008-02-16,2022-05-04
19685,36194999,1970-11-23,2000-11-08
23939,38301313,1971-11-10,2006-09-17
28382,22123405,2017-11-30,2020-09-25
86747,89240123,2020-07-13,2021-01-06
14919,68203251,2002-11-15,2003-10-04
83029,48275552,2010-01-02,2014-01-18
38549,44994633,1995-08-10,2021-11-02
41669,42141158,1975-09-09,2016-03-26
10987,85263908,2010-02-09,2016-07-13
52986,11856570,2015-08-17,2019-01-31
45372,29228584,1971-10-17,2024-05-27
73579,93771004,2011-10-27,2012-01-01
90099,61859857,1977-05-01,1987-10-28
55835,83909469,2002-06-02,2009-02-04
13206,67229237,1990-02-26,2002-08-29
35753,32626063,2012-08-13,2016-03-17
4038,53453483,2015-01-07,2021-07-27
74617,53486212,2017-01-11,2017-08-09
80273,43020980,1972-07-14,2006-11-03
47410,42762038,1997-03-28,2003-03-31
94613,2519832,2008-09-17,2014-02-17
90616,46250148,1974-09-15,2019-12-13
42605,79623588,1990-02-24,1998-09-05
12108,38101376,2000-12-22,2002-03-21
19269,95179731,2003-03-21,2006-03-27
19265,42176337,2007-02-09,2022-01-23
94328,68110163,2008-11-25,2012-02-22
20760,56128473,2012-02-24,2021-09-21
62225,89547867,1994-01-16,1997-11-15
46897,44216737,2005-05-15,2007-05-22
48002,64319534,1989-04-03,2021-07-07
33096,3322537,1979-02-01,2024-07-02
48395,81738116,2003-10-24,2016-12-07
26766,60159713,1982-02-07,2017-04-21
83345,56584048,1972-07-03,1982-05-21
18767,29910364,2018-01-03,2020-10-07
93919,56897000,1998-07-23,2004-07-23
43770,5570613,1978-05-15,1981-01-10
87311,59555596,2011-01-22,2021-04-10
11992,75776102,1983-02-11,1995-09-20
36826,88699007,2004-09-25,2005-09-16
26634,7844654,1975-11-02,1988-03-10
98449,70701616,1971-05-23,1991-09-23
31208,63828814,2019-05-31,2022-12-14
88892,2406877,1987-04-28,2011-11-30
5878,44212289,2022-08-18,2023-06-08
31159,31130649,1996-11-09,1996-12-21
46144,30295765,1986-02-02,2018-09-17
15444,29288436,1975-09-26,1992-03-14
30741,49379275,2019-08-29,2020-03-28
30027,79830774,1985-01-18,2003-07-30
62912,46284215,2010-09-12,2012-10-09
20672,64956242,1977-04-24,1997-03-11
39422,57137712,1977-02-16,2023-12-04
66295,92138923,2015-04-03,2019-08-18
85591,62380220,1993-01-01,2020-05-10
10176,4915163,2023-05-24,2024-03-24
10202,359822,1993-05-04,2000-11-30
95414,80757572,1993-07-26,2008-11-05
91406,47746018,1998-03-01,2005-12-29
9846,28180791,1971-12-25,2006-09-04
68691,19476233,1984-06-25,2010-02-06
38391,14694937,2009-10-24,2010-11-27
86109,827078,2018-05-02,2022-02-28
24865,8518400,1976-09-22,1979-05-22
62320,7542516,1979-07-17,1989-10-09
64677,32942040,2009-11-11,2010-03-16
7756,9584708,2024-04-27,2024-05-04
22956,99764103,2017-02-23,2021-09-08
1308,4047536,1977-06-06,2005-09-09
72666,21836296,2010-09-20,2024-03-29
83582,44115944,2006-04-22,2016-09-26
53595,14595711,2024-03-19,2024-06-14
22647,36969228,2009-02-05,2010-04-18
5515,24852215,2016-08-27,2017-11-01
305,86526134,1970-08-14,1998-08-15
77693,58959167,2010-10-16,2011-01-17
99301,89628686,2015-02-16,2020-05-02
49017,99732968,1975-10-08,2017-10-13
62094,37655365,2015-09-17,2016-02-19
59401,46955097,1981-08-17,2013-02-28
27685,78980664,1993-02-10,2016-01-06
3901,23665667,1982-02-11,1990-04-16
7107,87406485,2003-01-12,2005-06-29
97653,36843422,2009-11-26,2022-07-29
37692,16371685,2003-04-13,2020-01-03
94969,49495845,1994-05-17,2016-05-28
37742,75369202,1993-03-20,2003-10-15
8654,72928892,1979-10-22,2010-07-01
69873,443036,2011-07-13,2017-01-12
26565,62880430,1990-02-09,2012-04-26
89669,30932798,1982-09-23,2021-07-05
36669,48928654,2018-12-24,2023-05-02
11107,25994543,1973-03-13,1991-07-09
93603,75150327,2005-04-14,2007-07-22
47410,21944582,2004-04-01,2017-01-16
66425,318224,2019-09-08,2020-10-14
45498,51399198,1998-06-16,2014-03-30
75443,26993399,1984-06-03,2012-10-11
80170,15009341,2016-12-08,2019-03-25
89623,3205312,2002-02-28,2012-05-01
42590,69776423,2008-05-07,2023-01-27
8243,4410403,1983-09-05,2024-04-23
54332,63270125,1980-10-22,2007-08-09
49485,75793079,2005-05-12,2017-02-08
56389,5635470,1981-10-31,1983-07-25
3647,21511627,2016-04-17,2020-06-19
89541,54092294,2016-09-18,2023-02-02
66550,45425432,1999-08-25,2007-12-04
84225,69649494,2020-11-01,2023-07-09
32762,98553609,1972-03-08,2002-11-23
78026,22628378,2001-02-05,2001-05-20
92732,15087249,1985-07-20,2008-11-16
72202,20954867,1997-04-20,1998-12-03
81683,24482447,1993-12-04,1994-07-05
43725,20137354,2020-07-09,2022-12-20
95186,83121034,2013-05-15,2020-12-30
42063,71528373,1986-04-21,2020-08-28
33897,6838329,2001-06-06,2004-06-28
66777,20961353,2024-06-23,2024-06-30
45591,43307668,1978-08-09,2001-01-22
31659,23790830,1998-03-03,2006-01-29
48925,94976581,1996-03-23,2005-01-08
27654,22427400,1998-03-10,2001-08-09
50757,34167956,2008-06-09,2022-04-23
87654,30452472,2022-12-28,2024-05-03
98879,4847441,1980-12-30,2001-02-21
75889,92195203,2013-01-09,2017-10-30
96419,72653296,1990-06-09,2000-04-23
86900,4853636,2021-08-28,2022-07-27
99622,15550267,2022-03-01,2022-12-03
88332,20692137,1988-03-14,2017-04-28
95331,18693385,2014-07-01,2022-04-18
1216,16321040,2019-01-04,2023-09-15
26690,11157197,2001-03-22,2022-01-23
8486,79895628,2009-12-16,2023-05-05
44339,81969654,2021-09-18,2022-10-06
69579,90441209,1978-01-07,1990-05-31
28401,3349323,2004-05-12,2019-03-31
52927,43882082,2002-11-10,2009-12-01
85240,58964590,1999-07-17,2003-03-14
44862,83676407,1995-12-05,2010-07-29
17103,23391968,2000-07-07,2003-01-16
73895,60342679,2014-01-28,2021-10-15
38624,62019862,1997-11-11,2021-09-22
92890,2429186,2013-03-07,2014-10-05
56767,99770905,2001-01-19,2014-07-06
66089,25476363,1986-01-24,2001-09-09
63175,693711,1986-09-01,1987-08-31
29258,10655030,1991-04-04,1994-02-23
32373,59766515,1977-12-30,2013-04-10
90828,66989081,2002-01-25,2024-02-10
77195,24082830,1986-10-07,2008-05-09
28561,36092424,1993-06-29,2007-10-26
3353,2544475,1998-10-29,2014-02-13
71305,76309005,2010-03-24,2024-04-18
33862,15992785,1990-01-31,1993-04-21
80234,77454292,2024-06-08,2024-06-12
66979,8195420,2019-07-16,2020-06-12
69200,90480743,2016-02-10,2023-07-30
24214,38826291,1988-01-24,1999-02-26
53179,7466930,1970-11-08,1994-07-06
19068,13347719,1993-11-08,2006-11-12
17059,32734704,1995-04-25,2021-05-18
18491,36216550,1991-01-31,2008-01-27
95451,33665882,1985-08-20,1995-01-19
93335,54733385,1998-08-06,2006-03-24
33241,36446519,2008-04-07,2009-09-04
13392,18273516,1994-02-12,2006-12-07
29244,29352861,1984-04-07,1997-07-10
48997,76998853,1986-10-08,2011-07-06
40565,2577022,1971-08-30,2006-07-14
37868,33888799,1971-03-09,1999-07-26
41746,89669368,1994-10-17,2017-06-07
3433,25452001,1982-01-13,2018-12-11
17183,59850518,1987-10-13,2000-10-13
86009,72761449,2006-05-02,2012-08-16
88349,22380726,2016-02-17,2023-08-02
78455,39813567,1988-06-19,2001-11-06
38912,71289818,1975-07-27,1996-10-08
25672,71176417,1980-02-26,2004-05-05
90085,44730231,2011-05-20,2017-10-12
42650,83141765,1998-10-27,2005-08-04
12021,11372238,2011-07-31,2019-11-21
67980,68183015,2020-08-16,2022-10-08
81824,38158546,1985-02-27,2020-03-20
70062,92374109,1998-09-12,2009-02-01
24378,10089124,1980-10-12,1989-02-20
25697,65450621,1987-12-06,2023-06-11
79765,19716088,1991-07-13,2016-09-02
29627,43507813,1985-10-11,2003-03-23
27533,99185096,1992-11-01,2009-09-03
22705,10878915,2012-01-16,2014-11-02
78711,86262043,2014-10-24,2022-07-24
48350,79884408,1972-09-01,2019-02-24
77006,43855765,2004-07-01,2020-12-25
15502,33649659,1981-08-01,1993-01-28
19895,13383685,1984-02-29,1995-08-12
70106,39788173,1986-11-04,2001-05-14
48925,70104579,1984-06-28,2015-09-19
18469,62919321,1984-03-24,2017-02-27
74362,8586177,1993-02-14,2008-04-13
57557,53870985,2022-03-24,2022-12-09
78669,77969855,1973-06-24,1992-08-19
95786,56519944,2009-05-03,2018-11-20
80313,30505248,1990-12-29,2020-03-26
53358,96658589,2018-03-28,2023-08-30
21944,46031904,1992-07-04,2017-06-22
38025,16079391,2021-05-08,2022-04-27
33626,28661133,1989-10-10,2019-01-15
98696,33034156,1985-04-04,2023-11-07
84534,73411477,2019-06-30,2023-11-24
91301,73446928,1993-01-18,2019-08-14
5382,55848669,1992-02-24,2016-09-18
44652,28361944,1981-07-08,2006-05-02
28285,78063372,2019-12-13,2023-05-11
89274,92741535,2012-10-11,2022-08-17
90282,87410402,2020-07-21,2020-12-19
28574,10510696,2021-05-01,2021-11-02
66316,50987941,2009-03-28,2016-06-28
74221,82880081,1984-11-26,1992-09-08
55943,18459622,1981-01-20,1995-06-06
37463,16682151,1980-05-31,1981-06-26
69299,92904633,2004-06-22,2015-02-11
86332,4908238,2011-08-24,2022-09-15
85614,93413155,1993-03-17,2014-01-14
65721,11657596,1972-08-29,2019-11-16
32438,13671993,1976-11-21,2012-09-25
47450,22835286,1983-08-25,2005-07-08
41218,22065325,2023-07-05,2023-12-06
86022,78580235,2003-07-29,2021-10-13
9735,10603456,1974-11-19,2022-10-15
86055,7664416,1990-03-08,1990-03-28
79165,83727256,2001-08-23,2001-09-27
74650,15705228,2002-04-27,2022-09-30
39258,31937186,1985-06-14,1996-03-05
53729,64253071,2022-10-12,2023-12-20
45816,7277722,2010-01-30,2018-12-05
80136,94087552,1972-05-04,2019-06-14
31504,43307301,2007-11-12,2018-11-02
80292,80796969,2011-10-30,2015-04-09
53057,19251008,1971-03-23,2003-07-29
43366,22514178,1997-01-23,2015-04-28
28495,35115906,1990-09-30,2004-03-17
21712,4504186,1974-09-23,2019-12-17
82216,33648468,2020-08-14,2022-10-22
93437,99543620,1984-03-31,1991-11-18
68998,93397915,1997-11-24,2010-03-05
91997,90533676,2022-11-24,2024-03-26
73360,1403387,1988-02-29,1997-10-13
64571,48839410,2008-10-17,2023-06-19
2673,40256960,1978-01-25,1998-11-18
36274,47190963,2000-11-13,2021-06-27
91876,59321837,1971-12-28,2008-05-20
1418,86695810,1984-01-15,2017-04-01
20269,35593873,2000-04-26,2023-08-07
25433,67322580,2003-06-03,2017-06-06
91832,41660852,1980-06-04,2021-11-18
25834,48654240,1994-06-22,2021-03-06
30409,84190864,1975-07-31,2006-12-06
11590,48771615,1989-09-13,1995-10-06
45691,21719033,2014-12-26,2020-01-07
52294,4339772,1982-08-14,1992-05-08
78490,2687750,1971-10-05,1994-06-23
95642,37910820,1976-10-08,1980-02-07
5267,89957012,1976-06-12,1977-07-30
67059,88889788,2008-08-09,2016-05-09
12021,12557846,1991-03-12,2022-08-11
34099,54476405,1991-07-18,1994-05-27
58867,51423791,1998-12-04,2016-05-03
88917,12583284,1987-05-09,2000-06-24
71844,54561487,2002-02-13,2011-08-16
86171,67680961,1987-09-04,2006-05-23
95344,45285147,1975-07-05,2013-01-04
546,56837865,1976-04-28,1998-05-14
33722,4331747,2016-05-10,2016-08-15
27358,19723467,1989-10-30,1996-06-02
37039,76972490,1981-04-23,1982-03-16
33233,89018576,2016-11-09,2024-02-08
33375,21423735,2019-02-08,2019-05-09
70014,5179489,2013-04-02,2023-03-13
34463,90085679,1976-07-06,2015-06-01
6637,55049752,1989-01-25,1998-05-15
35934,76679238,1981-11-01,2009-09-22
88289,40842938,2008-04-04,2016-12-24
22688,35998943,2006-10-31,2008-07-11
16706,68016907,2020-08-11,2023-07-08
84705,74359336,1980-07-30,1997-08-11
51195,15376728,1997-12-09,2015-05-12
55240,64693277,1989-04-09,2022-12-15
87507,68732305,1973-10-25,1983-07-02
43279,32243937,2009-08-12,2019-06-20
67515,31505455,1976-03-04,2011-09-15
62054,17703311,1986-12-29,2018-03-24
81196,84445660,2020-05-25,2020-07-17
2384,40144428,1987-05-22,1998-01-25
8210,10831997,1991-06-25,1996-05-31
56392,83098370,2000-04-01,2002-03-22
98730,55189495,1999-10-24,2013-05-07
27908,63197478,1991-06-10,1998-09-22
64674,44088090,1994-02-01,2017-01-24
4220,39046731,1986-02-11,2017-03-05
22198,48976866,1978-12-22,2002-01-12
61161,65043303,1999-11-04,2015-05-26
994,995674,1982-05-11,1997-11-17
35122,57199426,1981-07-02,1991-03-18
85674,54249541,1998-02-07,2014-11-23
90099,36073089,1994-10-18,2013-08-07
21172,36760731,1996-11-23,2023-10-14
57941,13461178,1972-02-26,1974-06-11
4929,86796568,2007-05-18,2024-02-09
12905,31968222,1980-01-30,1993-01-29
93388,44825404,1982-07-11,1998-07-10
96650,17442501,1984-04-28,1995-08-23
20867,22587212,2010-07-28,2019-08-02
49985,82320178,1988-06-22,1998-11-25
89044,51851807,1990-05-03,2005-02-09
93904,15304024,1973-11-05,1996-03-06
43220,26377341,1976-10-07,2011-12-02
52111,59926880,1972-03-08,2006-01-25
21062,31951048,2013-03-25,2022-02-19
21913,92166904,2015-01-06,2023-09-17
29102,33210147,2021-08-12,2023-03-12
72243,48293606,1981-12-03,2004-11-24
356,60105840,1980-04-17,2009-11-10
78102,92133591,1993-07-19,2001-12-11
54658,92345474,1998-12-03,2023-09-21
30821,17109589,2003-07-20,2018-06-16
87064,12264011,2004-07-09,2015-04-11
64630,86856303,1998-02-07,2016-08-24
2276,40271727,2000-02-19,2022-04-07
84960,5092327,2022-05-20,2023-02-06
90546,69111191,1985-12-26,2007-09-07
87423,42093585,1994-03-22,2012-05-31
359,5942466,1975-10-20,2006-03-23
23469,9037636,2008-09-06,2008-09-27
19332,33374353,1998-01-12,2009-01-15
61295,41727234,1999-11-25,2023-12-06
43703,34038976,2015-11-27,2020-05-26
25218,95266745,2020-08-31,2022-11-01
14204,24847080,1994-07-24,2020-07-31
72807,22068662,2017-11-30,2021-10-04
12254,96185917,1989-05-12,2023-12-20
20287,99235099,2018-04-06,2024-06-18
24204,59351441,1982-02-21,1983-10-24
89008,95445543,2002-02-21,2022-09-05
75309,19089412,1972-07-31,2004-07-16
11705,20807366,1975-09-14,1984-12-26
43988,7312560,2010-05-18,2013-12-08
49835,71184099,2022-12-20,2024-01-20
96079,42345437,2018-04-26,2022-04-03
16120,34309549,2011-04-25,2022-07-23
511,49980055,1995-09-23,2001-03-23
41913,11904350,2006-07-05,2016-04-12
22486,65514982,1998-01-18,2022-09-30
5239,61305047,1980-09-05,1989-01-28
21497,9489298,1991-05-31,2007-09-01
97476,95496941,1971-02-16,2007-04-25
40647,97842812,1982-03-09,1992-01-23
13514,72205889,2007-08-11,2018-12-12
25049,53320654,2000-05-31,2022-03-31
29353,86780833,1972-03-06,2011-08-07
69952,44593865,1994-10-13,2018-03-19
71284,28565237,2019-05-07,2022-10-08
16002,85744281,1996-03-12,2007-09-14
81427,52204180,1998-11-09,2005-11-28
21531,43659469,1980-04-13,2000-10-06
89161,94122853,1971-02-07,1985-02-07
13797,4636712,2004-05-10,2006-06-10
43929,88942058,2008-06-06,2022-05-21
40959,3424936,2003-03-07,2021-08-20
50593,21444216,2024-04-18,2024-06-20
68143,67443772,1996-08-20,2020-09-07
20049,51073607,2020-05-26,2022-05-09
78209,86983040,2014-02-08,2019-08-24
25585,50561677,2016-09-24,2023-10-12
89919,4544981,2006-12-12,2020-02-11
15182,89856162,1983-05-11,2018-03-02
82874,14133436,2006-08-26,2013-10-04
25468,23503112,1988-10-11,2020-05-03
21087,82802495,1999-08-07,2009-10-24
95260,19447796,2006-09-21,2008-09-19
25155,35513661,1973-04-02,1980-08-30
72349,75648931,2017-04-22,2024-03-22
66882,53836470,2009-07-05,2014-09-25
21763,91126019,1976-12-10,2000-10-11
32295,97184190,1976-03-10,2023-07-11
76354,49910508,2011-12-22,2020-03-18
35494,78008441,2016-05-24,2018-12-16
71923,45841257,1999-05-19,2019-09-02
8125,20254736,1981-07-16,2017-03-27
18657,57745485,1998-03-30,2003-06-22
67608,48684654,1980-03-01,1993-05-28
68381,58082691,1975-08-16,2013-04-05
35009,26563783,1990-01-31,2020-08-25
26200,91184258,2001-11-09,2015-03-01
81414,28859317,1972-08-29,2002-08-09
56319,77256567,2003-12-16,2012-10-20
89008,99386704,2002-05-10,2014-12-28
5185,74136038,2006-11-29,2010-05-12
47571,78142623,1988-12-05,2013-02-12
60367,86491534,2015-01-02,2022-02-03
50397,24063061,1980-03-09,2002-12-17
35632,21239137,1992-03-02,2022-01-12
38415,95275425,2016-11-03,2024-04-11
11155,85706272,1987-07-31,1997-08-09
8458,67468676,2019-06-04,2021-01-11
20971,23620025,1988-11-04,1992-12-02
68438,84024944,1990-10-17,2009-04-07
72768,55416001,1995-11-24,2014-01-10
15095,65551398,2004-04-25,2021-03-09
39984,75811125,1982-01-19,2015-02-08
18539,17793502,1994-03-19,2001-12-18
66122,27203199,2011-08-01,2024-03-04
97890,84723125,1970-01-19,2014-10-05
97364,74462448,1999-03-19,2021-01-17
59270,94300198,1996-12-10,2000-10-16
84291,14920741,1977-10-21,2012-06-03
3214,87692787,2009-12-03,2010-08-10
57262,7494615,2017-07-22,2023-04-16
90798,73063161,1989-02-28,2004-07-10
57172,80141462,1988-05-05,1994-10-02
35037,94962194,2012-08-11,2019-02-13
20293,76531962,2023-02-17,2023-09-23
85154,26500109,1987-01-05,1992-12-31
44644,34324110,1979-05-09,1988-03-31
2727,4431890,1997-07-22,1999-11-30
13279,15084365,2022-10-10,2023-10-30
70696,85629392,1998-11-01,2010-08-19
52751,53494155,1978-06-29,1991-07-29
85857,70007813,1984-10-30,1994-12-25
21101,89343484,2003-08-18,2010-02-22
73577,38965035,1980-08-01,2018-01-26
1660,54710143,1972-01-31,1976-02-29
10859,88925989,2009-03-02,2015-11-29
18134,68144505,1985-12-30,1992-06-10
75567,56458125,2004-08-19,2010-09-06
11098,64555645,2013-08-05,2021-07-29
2695,164675,1975-04-11,2020-06-29
80137,45783899,2017-12-23,2023-10-15
99308,65464718,2024-02-17,2024-06-03
67224,29694142,1978-07-07,1996-10-11
31982,79006047,2000-08-16,2014-10-22
95079,41013862,1973-03-11,2011-10-05
71396,52851162,2017-03-28,2023-09-04
18514,98749490,2015-09-01,2020-11-15
47366,60250917,1972-05-19,2010-07-10
20367,62623286,1992-09-11,2017-05-07
32425,40983047,1986-02-21,2023-07-13
28061,73085253,2017-03-15,2019-11-29
26965,9540803,2022-12-21,2023-02-20
40514,45765935,1994-06-27,2008-10-25
30095,4151472,1973-09-25,2008-01-19
39840,75580273,2001-04-29,2015-05-30
55310,96954562,1990-09-12,2003-01-14
64914,96334041,1990-12-27,2017-07-21
84781,16321040,1985-01-11,2009-04-06
8439,59832446,2005-01-14,2017-11-23
49520,38252380,1991-06-01,2022-09-04
1634,58420673,1979-09-29,2004-08-16
69791,62623286,1982-10-16,1991-01-06
34204,53110074,2015-04-26,2019-05-12
71799,62517072,2009-08-14,2015-02-22
65442,63314111,1990-06-18,2007-10-06
59714,15574329,2015-04-07,2024-04-12
4890,22709422,1986-05-14,2017-12-15
1109,24497292,2006-01-18,2015-05-23
30163,2476356,1996-07-01,2019-09-22
32299,41789791,1989-12-26,2015-04-05
1400,69419368,1979-05-11,1986-09-21
77988,28248304,2018-04-26,2024-03-01
79968,74164488,2022-04-22,2024-03-04
39554,7355938,1996-12-16,2020-04-06
21784,77217010,1987-09-05,1997-03-29
42650,98014491,2023-02-19,2023-04-14
71421,7131462,2005-12-09,2017-01-29
4191,67826362,2002-01-15,2004-06-23
93769,1187567,1976-10-16,1995-01-28
18405,60993373,1982-07-31,1986-11-02
59878,52863535,2016-07-07,2024-02-22
46462,20076920,2010-10-24,2014-02-26
3086,17815751,2005-11-19,2023-03-31
39317,26857258,2010-07-01,2014-09-03
56133,91256645,1980-10-23,2002-06-11
3734,47534063,2022-08-26,2023-08-06
10808,53534426,1991-05-09,2003-02-01
94643,35948357,2003-02-18,2008-11-26
15591,22444807,1982-03-22,1987-12-20
37471,21975423,2021-09-09,2022-09-14
86006,80318438,2011-05-21,2013-05-19
99189,74500901,1974-07-05,1975-01-18
29099,59897334,2003-01-14,2011-02-04
46439,66986086,2009-11-21,2015-11-07
8439,99675673,1990-09-02,2006-08-21
97482,55603967,2011-11-27,2013-10-07
81196,24446661,1988-03-19,2019-02-11
