legajo,id_domicilio,tipo
12397333,9303991,Laboral
70854666,52829464,Particular
32954916,33959099,Laboral
31078952,60102268,Particular
82650814,73753089,Laboral
33401831,9262886,Particular
17531450,62083577,Particular
24249045,4107921,Particular
51074150,6960769,Laboral
90695258,18857488,Particular
19145964,48593943,Particular
35185065,7067690,Laboral
19638701,92298504,Laboral
31217634,45754268,Laboral
64985098,20281354,Laboral
89080175,28021090,Particular
21314717,95291124,Particular
20175127,82617098,Particular
63186503,20446854,Laboral
4817383,55151066,Particular
16160570,6963858,Particular
24865028,74501643,Particular
70311632,57341460,Laboral
8289479,54476509,Particular
10472950,64675006,Particular
48115574,50928541,Laboral
41442179,4243281,Particular
18097614,74648866,Particular
74227414,3488671,Laboral
6594117,13649362,Particular
58802856,2539986,Laboral
58117597,1669700,Particular
68754200,74760641,Laboral
90677167,67048497,Laboral
63615653,9909275,Particular
39888220,51471914,Particular
94719737,47514712,Particular
86954937,44787566,Particular
2234375,92142454,Particular
11230022,17294031,Laboral
93121680,78450434,Particular
4662952,2095763,Particular
32362209,13981051,Particular
78405199,59806449,Laboral
5675295,9425858,Laboral
51542575,79485701,Laboral
79856381,19297578,Particular
8716752,87528480,Laboral
17984938,86173341,Particular
1836372,63505645,Particular
61496012,89164087,Laboral
63999861,5489990,Particular
9418824,80901234,Laboral
7102880,35936557,Particular
46006709,9738648,Laboral
6958328,29251184,Particular
24056358,77568068,Laboral
18898276,57630783,Laboral
53934954,294828,Laboral
29314656,93729603,Particular
32699012,84752548,Particular
27970440,79964878,Laboral
31994791,38076683,Laboral
94065221,32185668,Particular
2046889,9786007,Laboral
35361673,43018691,Particular
24791792,50373693,Particular
13555693,31450886,Laboral
70122431,14353881,Laboral
96141282,85608989,Particular
18503165,90590458,Laboral
36648127,6263055,Laboral
87427382,90117222,Particular
91768413,42446985,Particular
55136526,92736366,Laboral
77633509,69378430,Particular
36446519,11690863,Laboral
83663015,44798031,Laboral
91681227,13488543,Laboral
90158573,58215293,Laboral
62299259,60084889,Particular
25696493,96909449,Laboral
58832414,97731872,Laboral
15409186,85824375,Particular
81480036,29095256,Particular
60559311,59625301,Laboral
86466501,39071837,Particular
12295955,48016180,Laboral
48496692,44144914,Particular
82183989,77966177,Laboral
74474528,30389993,Laboral
36557343,41460916,Particular
60421155,41816639,Laboral
45452263,95164387,Laboral
83713166,36591315,Laboral
60361239,28865042,Laboral
433817,84791759,Particular
44998093,60996821,Particular
1672280,77999448,Laboral
47432646,42232853,Laboral
76454110,72814285,Laboral
30518707,83503765,Laboral
17254639,56910756,Laboral
19432992,3218380,Laboral
95756214,63015619,Particular
65083651,93173746,Laboral
30437707,5118651,Laboral
70775505,40276477,Particular
57761592,38966791,Particular
69477895,27323931,Particular
29660432,19519408,Particular
61276904,50549730,Particular
97385555,3604701,Particular
5739141,81996484,Laboral
66881208,82523317,Particular
42189272,67253011,Laboral
59009456,1417412,Particular
60916861,7832761,Particular
37244759,43775190,Laboral
18381461,27111216,Particular
15856115,66929546,Laboral
24322912,72917112,Laboral
5942466,5532040,Particular
33818964,887053,Laboral
88075510,16605624,Laboral
16380536,13177410,Laboral
92924883,84023729,Laboral
27823449,31652752,Laboral
25759634,79457724,Laboral
6632876,94000761,Particular
44964972,9523514,Laboral
21507464,96844991,Laboral
2178630,11423567,Particular
14754180,41870854,Laboral
42718516,30975363,Laboral
72539946,1015887,Laboral
80796969,24685783,Particular
41602428,82096066,Laboral
4412737,21828275,Laboral
74755697,72553728,Laboral
52615872,54829406,Particular
36099708,50030605,Particular
72386670,10678926,Particular
83119811,79279141,Laboral
55216475,15518808,Laboral
37351043,89512392,Laboral
38431019,37713238,Laboral
25973487,73054369,Particular
8676946,24980057,Laboral
22962153,58388692,Particular
20240721,14814865,Laboral
66015365,86900062,Particular
39655449,69931968,Particular
70970284,84134886,Laboral
50353012,25472190,Laboral
17994740,88876151,Laboral
98643027,84435911,Laboral
21252214,76329811,Laboral
99300308,29156189,Particular
8379344,92298504,Laboral
22442416,41434886,Particular
51895397,86454912,Particular
79577779,36958094,Particular
68763236,479377,Laboral
81257674,91135332,Particular
63879032,88542617,Particular
53262,28154998,Particular
77400526,49550118,Laboral
99968165,57530357,Laboral
24203487,90246395,Particular
75735394,42215359,Particular
75202056,27958425,Particular
36048832,54308535,Laboral
20165716,1997142,Particular
8560556,94936761,Laboral
70290397,18857488,Particular
84388187,21010078,Laboral
99926078,12003426,Laboral
20665496,78746246,Laboral
99498133,21644538,Laboral
79775864,83418400,Laboral
97902793,73339144,Laboral
52269535,44343988,Particular
39423298,45511125,Laboral
7536114,16265650,Laboral
13135668,67746479,Laboral
33175859,7314541,Laboral
8373308,42843771,Particular
57666124,87659138,Particular
60474563,74485391,Particular
49837805,16803681,Laboral
93294743,44191998,Particular
71351844,99571394,Particular
94885266,72606303,Laboral
50596566,84692829,Particular
93396217,93461222,Particular
88359848,5264770,Laboral
75345661,5070167,Laboral
98024018,65839320,Laboral
80133977,72823863,Particular
81978032,20916129,Laboral
26827335,41775827,Laboral
36803416,91486384,Particular
36158137,90505343,Particular
66877391,8839952,Particular
17390900,71455416,Particular
5589533,15719651,Laboral
62357696,13044067,Laboral
21437478,71886817,Laboral
13119929,48736225,Particular
13014162,55320925,Laboral
2256919,3462032,Particular
78000035,89761188,Laboral
70800345,32256845,Laboral
48720086,97055917,Laboral
61797094,85624336,Particular
8252236,53674460,Laboral
12460536,68761278,Laboral
69482121,14298016,Laboral
36785337,72779604,Laboral
10147861,74506341,Laboral
21775321,8519018,Particular
25211809,47457632,Particular
73266188,3580077,Laboral
9941783,27495241,Particular
5727190,8334298,Particular
3024745,45469786,Laboral
44105891,16292167,Laboral
52577110,44798031,Laboral
85746102,48978843,Particular
63245759,83601834,Laboral
65631952,5256676,Laboral
45924872,69015833,Laboral
76270837,48004119,Particular
59713182,35789376,Particular
18243505,85403213,Laboral
78031805,47671428,Particular
87082473,86184143,Particular
17355465,57612560,Laboral
41851393,38416690,Particular
28560442,93606759,Laboral
42060279,38845731,Laboral
93536290,23232631,Laboral
25685965,28012324,Laboral
29889553,95102428,Particular
75924548,53737374,Laboral
21362428,32804557,Laboral
84304836,61048579,Laboral
6301279,66604442,Particular
54635442,16761476,Particular
99521,112579,Laboral
97132932,48925663,Laboral
64522559,85705364,Particular
15446574,16097138,Laboral
41765386,65887102,Laboral
2436745,86792440,Particular
7605563,93627489,Laboral
88801933,76309215,Particular
81617142,24889297,Particular
69412,17601058,Particular
45525055,37282473,Laboral
56202746,10458864,Particular
76715175,21800224,Laboral
54734468,9778369,Particular
27018916,92095974,Particular
93327815,75794968,Particular
17895719,82926878,Laboral
30683523,51308693,Particular
55882698,30155734,Laboral
93045488,92756852,Particular
90680526,93409204,Laboral
66613070,11972251,Particular
27506846,96596100,Particular
39308477,33526002,Particular
59942916,13471615,Laboral
64947848,51532381,Laboral
92456703,98466795,Laboral
21015122,87166587,Particular
62723005,7976903,Particular
57863209,78598913,Particular
23250645,59953477,Laboral
54352106,54122134,Laboral
1672280,59599955,Particular
32969747,52107111,Laboral
35647442,42947086,Particular
56465269,77724899,Laboral
99808440,87147716,Particular
42482724,43717298,Laboral
90015571,49787657,Particular
94983009,28676937,Particular
55858330,17940862,Laboral
37075951,35766426,Particular
54712599,93816803,Particular
67093380,42422315,Particular
96900155,14104394,Particular
84687524,1720797,Particular
86225048,72476600,Laboral
34848136,66845082,Laboral
93024423,41901575,Particular
7507411,80701950,Laboral
38346695,44841648,Laboral
73684539,98483287,Particular
58932014,31917277,Particular
16404605,22847917,Laboral
94011821,37170229,Particular
58875275,13791921,Laboral
83844615,7113421,Laboral
2571687,46185127,Laboral
58932014,12192432,Particular
72441128,53915492,Laboral
5586837,79161797,Laboral
80010765,8712489,Laboral
9115542,1426019,Laboral
12948302,66467929,Particular
49427559,67209505,Particular
36099708,97179547,Particular
87235358,30359060,Particular
10345861,99848015,Particular
43818581,10692067,Particular
69876014,5810333,Laboral
9449259,74732880,Particular
32516582,80727897,Particular
17312708,15639186,Particular
99200510,37986683,Laboral
42131323,44106657,Particular
26282369,72497318,Laboral
17286689,61682951,Laboral
55798668,4044168,Particular
59586442,44754207,Laboral
33366885,78809079,Particular
74851998,54147838,Particular
89248713,24612573,Laboral
67020272,86242378,Laboral
79538424,2517532,Particular
87952348,64418436,Particular
81578803,8809792,Laboral
1221058,81031363,Laboral
68834109,46771834,Particular
41365983,10399085,Particular
96024843,39981776,Laboral
52199259,49928419,Particular
11462999,25373656,Laboral
30397895,85150410,Laboral
40018812,15244830,Particular
71898206,20506486,Laboral
43931301,31356266,Particular
58962894,92326771,Laboral
76021808,24143825,Laboral
44683776,879018,Particular
35882753,35274961,Laboral
38261329,92785708,Particular
26115103,93185177,Laboral
34444540,56215179,Laboral
29376329,54924950,Laboral
58232252,83977693,Particular
71351797,86271659,Particular
78545881,97616367,Laboral
91008124,59406798,Laboral
19088471,29885521,Particular
65882131,77877116,Laboral
21966890,8929204,Particular
99409423,52578942,Particular
65856347,35451038,Laboral
49996288,55688394,Particular
84190864,18877765,Laboral
9384270,80563645,Particular
8247891,56629879,Laboral
42867043,9771322,Laboral
85805047,5865083,Particular
47473117,31546629,Laboral
8220405,4940273,Laboral
97095485,52947644,Laboral
23346077,95661793,Particular
1007448,92563039,Particular
8512549,49529385,Particular
8110827,52748529,Laboral
61119707,70442629,Particular
49378422,41051670,Laboral
22213557,5233594,Particular
97111357,38973458,Laboral
44626432,18846874,Laboral
80749516,25783475,Laboral
40105948,87681031,Laboral
19548457,16284590,Particular
33531917,32755390,Laboral
50419199,2487046,Particular
37404304,63152479,Laboral
47721655,89587739,Laboral
89918853,52557371,Particular
86046636,49807040,Particular
39564713,9279411,Particular
32981806,45982313,Laboral
41650304,19297578,Laboral
52109454,96487382,Particular
10472950,92913594,Laboral
67431656,38065584,Particular
39103638,45821713,Laboral
43541250,49236432,Particular
76651695,80112067,Particular
78325242,31965093,Particular
89759730,92272045,Particular
47939068,60799032,Laboral
62292138,92158033,Laboral
95667820,79082598,Particular
65322956,1922660,Laboral
70898569,50987477,Particular
22103852,95326986,Laboral
79705989,8604956,Particular
46286530,16344302,Laboral
47873455,794920,Laboral
89139593,31940777,Laboral
78484254,46933563,Laboral
77947993,58306283,Laboral
59319446,64503097,Laboral
25298352,80387096,Particular
14222576,96981417,Particular
8451116,30985291,Particular
23801752,60160489,Laboral
51149078,19398056,Laboral
94547808,6919278,Laboral
66483772,48472871,Particular
11861606,96885238,Particular
56536523,26445053,Laboral
62843454,69421513,Particular
26984089,83225549,Laboral
56578009,5581423,Laboral
53719978,99618786,Particular
5274562,38249993,Laboral
49012871,8954272,Laboral
70264477,57212349,Laboral
99740818,95862587,Laboral
44295959,51309720,Laboral
28794560,15869933,Laboral
78696243,76955374,Laboral
53790156,77712723,Particular
54837723,89805135,Laboral
15239174,68324121,Laboral
48144440,86743310,Particular
46333566,3626489,Laboral
42464643,85512197,Laboral
22679149,65457495,Particular
87379329,19402392,Laboral
32533957,83510811,Laboral
82544596,64321876,Laboral
18690344,49816445,Laboral
39603850,28264604,Particular
9418824,11958706,Laboral
24741966,79387430,Particular
3434329,42843771,Laboral
81600920,3259091,Laboral
32362209,88778325,Particular
36363538,9781423,Laboral
48454014,24881639,Laboral
38503734,73446389,Particular
69980455,32777290,Particular
74105912,11798572,Laboral
22298138,72839011,Particular
24034930,83427053,Laboral
63709998,61182640,Laboral
21386246,2841908,Particular
68541672,66317555,Laboral
23089162,12651366,Particular
80706093,86355036,Particular
376533,10510534,Particular
7707521,96108102,Laboral
26868070,79386249,Particular
77804464,56679768,Laboral
8344319,77630913,Particular
23060182,47135274,Laboral
84104900,21061679,Particular
53609654,91335291,Particular
37193232,23167937,Laboral
59514492,4249569,Particular
88377553,73902096,Laboral
36447862,18501637,Particular
70801909,62331684,Laboral
59902220,22512742,Laboral
76681177,57056384,Laboral
75059831,54897912,Laboral
70288343,94674808,Laboral
53171382,76680436,Particular
49288482,22781225,Laboral
66913403,26737998,Laboral
82512539,12821039,Laboral
75932336,47955050,Laboral
88003809,75705048,Particular
85472269,56377691,Laboral
12668771,61677918,Laboral
51763917,3566059,Laboral
64794612,54729123,Particular
84804181,58178942,Laboral
59262474,57031580,Particular
25111093,54917560,Laboral
95500078,6583006,Laboral
20949037,80356383,Laboral
3778852,77391694,Particular
71577355,8044995,Particular
52424336,17051534,Particular
8954294,83356504,Laboral
36931611,94936761,Laboral
48272370,29095256,Particular
53231588,68104534,Laboral
29069502,70349724,Particular
56029715,33499894,Particular
21194713,92522465,Particular
34850329,52867753,Particular
87787443,2653975,Particular
75191733,23103126,Laboral
36221462,48846607,Laboral
86910398,34090341,Laboral
79160408,55844750,Particular
10798621,87078437,Laboral
16148320,79518897,Particular
64595114,63022525,Laboral
19153936,58490514,Laboral
61286383,17950636,Laboral
15175093,57371219,Particular
79785372,34506140,Particular
4940841,74576327,Particular
98550003,64976277,Laboral
34317633,9892296,Laboral
54024060,60679416,Laboral
35834753,3633202,Laboral
30329113,78069572,Particular
7181054,72389718,Particular
24063061,10801478,Laboral
26475104,79413290,Laboral
60054487,41351365,Particular
51324755,11585492,Particular
25554342,23009384,Laboral
22964652,63749574,Particular
13392952,11231953,Particular
17859865,78094430,Particular
32495969,13963572,Particular
28817550,80662338,Laboral
3656234,89314621,Laboral
66561011,39176350,Particular
78085099,9724223,Laboral
2863432,5234475,Laboral
29958823,83820655,Laboral
34170786,99072101,Laboral
12634542,6625566,Particular
84152659,9364205,Particular
5697212,11341044,Laboral
79740611,39900316,Laboral
18679370,35241808,Laboral
81885634,77022772,Particular
86333442,29322577,Laboral
26856283,78932889,Laboral
35055639,45517155,Particular
99669267,22409407,Laboral
82416081,18650531,Particular
47269430,64633538,Laboral
28997556,99385458,Particular
52123607,44487730,Laboral
58143242,37016809,Particular
86232748,52688563,Laboral
28320998,40612458,Particular
77750355,13305702,Particular
2258702,44288329,Particular
4673330,26913915,Particular
6308561,45459909,Laboral
11285130,48477791,Laboral
33723165,49426662,Particular
6478855,23910864,Laboral
82084224,32383033,Laboral
12627875,79766298,Particular
55065457,27168429,Laboral
39591594,49529385,Laboral
73184198,89431103,Particular
40710615,49021128,Laboral
79708039,12957392,Particular
6657818,99899264,Particular
36785179,25373656,Laboral
88076608,96388971,Laboral
16219346,98309266,Particular
2185628,32544993,Laboral
58382264,69699019,Particular
86415483,41910768,Laboral
4435093,99400056,Particular
54231125,50632911,Particular
23608923,17032644,Laboral
60363305,21515705,Particular
94366656,85402370,Laboral
59987174,41018249,Particular
53475695,60032832,Particular
63122287,87924701,Particular
80445988,98395269,Laboral
97047854,32689798,Laboral
53436118,61958393,Laboral
61612864,15401546,Laboral
35556502,14832005,Laboral
26935997,41767644,Particular
22111334,30135505,Laboral
47432646,90331017,Particular
72373634,73119784,Particular
69987442,88098301,Particular
28405343,14545316,Laboral
311665,17268877,Particular
77283784,85778664,Particular
23290486,56924919,Laboral
2205404,45142410,Particular
35049042,23697534,Laboral
22541529,69723354,Particular
30169043,83331131,Laboral
47840249,55175298,Particular
71474062,49373210,Particular
33893402,1254693,Laboral
253496,41195133,Laboral
53173876,50782974,Laboral
60444263,36484158,Particular
82512539,95870114,Laboral
31682827,46528174,Particular
69812018,60859467,Particular
80895505,18867869,Laboral
47777099,837612,Particular
5825327,60779598,Particular
23223034,14818235,Particular
17931051,23880452,Laboral
53955647,7502560,Particular
17055439,77808935,Laboral
96467315,13018060,Laboral
23287616,73892539,Laboral
60404692,67486384,Particular
87936695,8821415,Particular
50351737,81184580,Laboral
67246454,12822549,Laboral
15061432,19961786,Particular
795330,76555459,Laboral
39081923,6702344,Particular
2020541,2610490,Particular
13574727,50660358,Particular
71660659,88125359,Laboral
43376912,31550923,Laboral
11316372,44132394,Laboral
26156874,84061351,Laboral
64002711,56763676,Laboral
19310828,57440667,Laboral
1911847,33265400,Laboral
59104279,35451038,Laboral
60080254,94894615,Laboral
83033638,73523627,Particular
51341126,42699574,Laboral
68241423,55135238,Particular
97298917,46034303,Laboral
91633347,51356499,Laboral
85773541,13010606,Particular
82652128,37614226,Particular
6446462,71543874,Particular
46193161,44169200,Particular
82130592,26245062,Particular
36119116,43148471,Particular
9511523,12145603,Laboral
83672018,67874799,Particular
42839188,84201323,Particular
48938671,13471615,Laboral
54496808,3013426,Laboral
88721613,39139362,Particular
78016848,9425858,Particular
77880288,99869602,Laboral
79641916,84153499,Laboral
98982020,94804852,Laboral
57212106,24082929,Laboral
42591145,90950198,Laboral
34370189,73902096,Laboral
71647251,81999060,Particular
24185618,16921541,Laboral
20885663,14417960,Laboral
51884593,41333625,Particular
78199672,67497587,Particular
59230248,9940280,Laboral
37811017,69424115,Particular
77223913,72779170,Laboral
26917009,50146316,Particular
71540526,41924325,Particular
30281563,45891056,Particular
92742282,19015503,Particular
15458324,76417934,Laboral
67182977,49858901,Particular
82928836,86014263,Particular
37496676,10121415,Particular
36174327,16428289,Laboral
2295976,64717542,Laboral
32991945,82545036,Laboral
9412155,48856436,Particular
67984607,11463291,Laboral
95341799,93050695,Laboral
36971684,80991934,Laboral
33304395,93853659,Particular
49940011,17685797,Particular
17521848,78958324,Laboral
36723417,74406227,Laboral
32499253,91670030,Particular
15628889,48540222,Particular
97263545,47851462,Laboral
89515723,19078344,Particular
48459950,27101394,Particular
53903670,5451431,Particular
35364828,69162024,Particular
13175657,19345840,Laboral
85245976,38720943,Laboral
82836930,53377789,Particular
6385791,26899905,Particular
75714890,25402530,Laboral
87067357,94158531,Particular
58471977,38863002,Laboral
70126692,10676479,Particular
36157091,39302082,Particular
57949161,67400370,Laboral
67345110,79388879,Laboral
45249792,25848225,Particular
60938721,64982396,Particular
91525826,63380599,Particular
53028624,19012928,Particular
54242412,58465978,Laboral
32206804,93992142,Laboral
15787247,79457465,Laboral
2889012,10551328,Laboral
93075271,34033884,Particular
80335811,9834088,Particular
59990435,44464624,Laboral
72654336,37531715,Laboral
13310851,97772115,Particular
12463312,33192315,Particular
84607831,98626008,Particular
39959373,17159265,Particular
65188910,10399085,Particular
12561240,24082929,Particular
92322709,43803687,Particular
47269430,2343380,Particular
86585991,46636375,Particular
59387726,63966032,Laboral
96757971,6164875,Laboral
44051483,3017066,Laboral
82160940,66282159,Laboral
53622887,61331211,Particular
38769744,37972040,Laboral
20088419,6937233,Laboral
13022621,66468380,Laboral
69035963,77846962,Particular
86796536,33228790,Laboral
19305244,64525550,Laboral
28069310,6833834,Particular
74702966,48370997,Laboral
94708254,43387432,Laboral
97824236,69504937,Particular
20856368,82215872,Particular
30212930,52557371,Laboral
76279671,20075461,Particular
18439000,79247357,Laboral
36500349,62708385,Laboral
6369309,17788262,Laboral
36897244,61746144,Particular
41808944,3231251,Laboral
9243581,55844750,Laboral
43263640,40310201,Laboral
93156880,72959486,Laboral
51868301,19509524,Laboral
15516186,48178629,Particular
69655686,89238234,Laboral
41962876,67393155,Particular
69028861,68972857,Laboral
2406877,37463709,Particular
39452044,30958108,Particular
86654052,59661727,Laboral
34272861,95179295,Particular
71329721,10319655,Particular
53023511,97203625,Particular
79122861,44537682,Laboral
4502182,24655924,Laboral
58098857,21652017,Particular
19981301,62924178,Particular
61563158,37345004,Particular
41405568,54028882,Particular
42797236,69072732,Laboral
16569358,89817443,Particular
19808603,23818,Laboral
38709240,41655979,Laboral
81846171,19971093,Laboral
33306518,51369918,Particular
60799771,22917701,Laboral
41331437,80325789,Laboral
21560121,8008224,Particular
75344203,61879189,Particular
2373917,45874572,Laboral
29908222,10842297,Laboral
52384137,56896157,Particular
34995237,46415117,Particular
45423853,55251709,Particular
65228105,57374442,Particular
79436140,53603380,Laboral
6855727,1436929,Particular
5758159,64633804,Laboral
15161650,37150943,Particular
25201205,46792067,Particular
17844736,97809546,Laboral
52850607,23029074,Laboral
71973160,13801104,Laboral
34247502,82239187,Laboral
39312800,98365008,Laboral
74954102,77776832,Laboral
33313068,88133787,Laboral
51114253,54849637,Laboral
34951386,99899814,Laboral
44030074,19683220,Particular
68180610,69525508,Laboral
24404004,46977021,Laboral
80080017,43032321,Particular
57741774,8747590,Particular
16392156,71623682,Particular
98254572,98587572,Particular
8164444,98059478,Laboral
64296245,48946037,Particular
2844901,96317381,Particular
77369689,89134999,Particular
50567048,62778049,Particular
17473502,22205185,Particular
97358858,1876310,Laboral
71531039,41999220,Laboral
64613579,79747568,Laboral
82320178,73717090,Laboral
88359848,27771556,Particular
35228150,30072113,Laboral
72094534,94235822,Particular
47704118,42382782,Particular
16002265,98079524,Particular
18427275,30005410,Laboral
94879426,21503611,Laboral
1436826,36349199,Laboral
18882150,26627802,Laboral
38511867,646406,Particular
39181033,70348543,Laboral
6564384,90449119,Laboral
58810910,56924919,Laboral
43770926,93655996,Particular
14762380,99129490,Laboral
39695198,48646517,Particular
78054649,12789628,Particular
57990812,34727230,Laboral
66859197,25245498,Laboral
47991460,99297157,Particular
20129368,49145244,Particular
43841149,92270726,Laboral
88188626,44350454,Particular
78505168,25171155,Particular
58959013,23419690,Particular
75345801,61785722,Particular
21814664,64294326,Laboral
30495809,14328298,Laboral
11772444,37602722,Particular
3958000,91646489,Particular
65887374,50193895,Particular
61029850,58095874,Particular
82472035,63725008,Particular
51125374,99552843,Particular
21902796,68967793,Laboral
2805346,6149954,Particular
39895736,94518366,Laboral
81290136,26922595,Laboral
64480585,29349660,Laboral
48813423,78830388,Laboral
88628323,12436880,Laboral
16302014,11690815,Laboral
44626842,38627669,Particular
82416081,35208146,Laboral
12781432,97825622,Laboral
6332686,22691155,Laboral
84851143,87065861,Laboral
89150025,69903921,Particular
71800284,61047345,Laboral
42285389,91847443,Particular
14447215,54900093,Particular
8047980,25171155,Laboral
20885663,76397261,Particular
58305453,96905463,Particular
60872404,52413261,Particular
85198869,37050540,Laboral
67670156,6451882,Particular
12296749,80563645,Particular
75416491,42759562,Laboral
48429198,61864914,Laboral
96954562,35093227,Laboral
71922483,47589143,Particular
76450386,57530357,Particular
72625284,56484347,Laboral
63008978,95000035,Particular
27293029,34533161,Particular
30579310,68853531,Particular
36476882,39118270,Laboral
26137879,59045895,Laboral
78575640,26922595,Particular
21556993,15545015,Particular
53296128,66061106,Particular
23327304,33572742,Particular
40622942,42848875,Laboral
48752180,29820879,Laboral
14444224,6753104,Laboral
36073627,44556816,Laboral
91931070,42393135,Laboral
13050763,81158640,Laboral
50223753,6970469,Particular
25448131,44866889,Laboral
44884936,69827159,Laboral
4478765,6779597,Laboral
62890619,11105772,Laboral
36426417,96107069,Laboral
25107161,48408780,Particular
8624634,87657650,Laboral
67634339,31816499,Laboral
36759085,39217461,Particular
17240572,16974522,Laboral
14843000,30177921,Particular
12454677,10896713,Particular
55119774,42385925,Laboral
46759136,45172319,Laboral
84476703,62115266,Particular
19875623,71275871,Laboral
4813629,30812332,Laboral
35889039,78147100,Laboral
61915225,92102935,Laboral
38474942,42515344,Particular
2584139,23321336,Particular
77137433,84083557,Laboral
26032450,50668962,Particular
35261900,11905207,Particular
81986434,54974955,Laboral
89908204,66636757,Particular
68353324,27227020,Laboral
80112470,12210815,Laboral
29756531,68229552,Laboral
65024722,42053924,Laboral
19477991,76910439,Particular
75530841,16446711,Particular
16860586,37431515,Particular
18010923,48662882,Particular
66562935,34013125,Particular
21826297,90652868,Laboral
59132950,884186,Particular
46667560,59659518,Particular
84064956,69316608,Particular
7861410,88702477,Particular
93858335,87635324,Laboral
12659750,6267561,Particular
64234769,78817764,Laboral
63309359,84694085,Laboral
11152709,2000108,Particular
14232035,70275314,Laboral
35998943,88533991,Particular
53667727,37999289,Laboral
33706685,63185092,Particular
16653705,63729086,Laboral
25323168,30871854,Laboral
18129791,4416860,Particular
1551581,74321961,Laboral
33705423,33526002,Particular
62090550,43293394,Laboral
42839188,8531953,Laboral
95945462,90027301,Particular
35133887,93319160,Laboral
32636083,59897890,Laboral
11426257,72894639,Particular
64258026,90054866,Particular
12829021,8639117,Particular
94990043,51585188,Laboral
73612002,41476156,Particular
72722296,63988432,Laboral
6599478,97663461,Laboral
78361012,14944155,Particular
36313157,21213280,Particular
45692703,39124551,Particular
56025178,12013798,Laboral
66136095,81310726,Laboral
69497898,14194069,Particular
90545689,74327295,Particular
24147524,772605,Laboral
96749735,10002719,Laboral
31065537,16371054,Laboral
40119518,976107,Laboral
93403631,76216733,Particular
10793790,18086704,Laboral
4403814,57813619,Particular
85712355,24849694,Laboral
76738540,32220805,Particular
29149097,31589621,Particular
31837144,47323526,Laboral
77262019,45780411,Laboral
14550295,81039639,Particular
5883931,74236002,Particular
49495356,58085511,Particular
95588294,24027001,Particular
57296492,70800838,Particular
53975160,32305861,Laboral
3273983,92868571,Particular
37053887,1649846,Laboral
56587684,93570125,Particular
38425120,84144349,Particular
87821718,51819400,Particular
69657722,84395012,Particular
7156565,71178109,Particular
19638701,86098429,Particular
97004363,4465858,Particular
88161359,33387083,Laboral
32397969,18967716,Particular
26059537,67834655,Particular
91373766,42521477,Laboral
38919671,61709897,Particular
94499135,76610967,Particular
82873760,4503499,Laboral
3174669,27518204,Particular
42839188,87528879,Particular
42237758,76675470,Particular
26823056,12013798,Particular
84163380,15337278,Particular
42770912,76013657,Laboral
19251228,80963782,Laboral
57956515,87704583,Laboral
15556205,41906016,Laboral
72747958,16446711,Laboral
18279563,39411227,Particular
12283823,45819889,Particular
67388849,1496867,Particular
55346039,11052500,Laboral
19684232,29789613,Laboral
61957762,53001756,Particular
91155055,83789153,Laboral
33879156,28046567,Particular
14665697,48368294,Particular
38182432,94905216,Particular
67584866,93113227,Laboral
65883846,65698490,Laboral
57043206,15078966,Laboral
39694826,79136971,Particular
68425899,58382807,Particular
62368596,12064933,Laboral
36710003,63762483,Laboral
6030109,41687154,Laboral
49491104,9936409,Particular
22383587,78735677,Particular
17576320,59173500,Particular
33923348,26701574,Particular
89995028,51517602,Laboral
51276652,47906235,Particular
8262115,87787657,Particular
52090212,7788645,Particular
86472281,36093083,Particular
18901367,63015619,Laboral
27230853,21487953,Particular
30989507,17568550,Particular
30410349,29749533,Laboral
55155152,44106657,Particular
77603621,28162805,Laboral
97069769,64036175,Laboral
81810600,62920940,Particular
78418076,48948477,Laboral
13282956,81623622,Laboral
57778871,33670656,Particular
20306269,66051294,Laboral
43882082,86706628,Particular
99463275,46977021,Particular
81978032,57522787,Particular
51148122,62877969,Laboral
80485757,1284225,Particular
46423720,45417522,Laboral
1950157,4870283,Laboral
94794081,99520531,Laboral
65983101,91586308,Particular
5596416,84733605,Particular
67531807,83367030,Laboral
32156681,83834018,Laboral
2783843,2603152,Particular
66355674,63723777,Particular
62789808,48646517,Laboral
53272224,6339967,Laboral
86182574,85707336,Particular
15777927,16700463,Particular
16824383,91341416,Particular
88380711,66478714,Laboral
74343172,71903423,Laboral
27171872,11424779,Particular
11519810,88076263,Laboral
35156718,92885487,Laboral
98873233,92071331,Particular
37977735,18673946,Particular
65400165,95463623,Laboral
11267563,46790849,Laboral
65396410,91204635,Laboral
72298476,83711481,Laboral
81132905,34270987,Particular
21661419,21376140,Particular
108587,41365451,Particular
51814298,56051303,Particular
98982020,44742438,Laboral
87371929,10778878,Particular
44115243,35273009,Particular
17709982,10533760,Laboral
72655271,37010877,Particular
18626003,9233883,Laboral
74327725,81146880,Particular
98305377,67570872,Particular
85286800,45253911,Laboral
14041836,36597024,Laboral
3449341,59789976,Particular
69661647,59095463,Particular
90318104,83297609,Laboral
62163540,40193305,Particular
20560494,33135203,Laboral
61286383,22790241,Laboral
33508275,60072034,Particular
27869336,56380208,Laboral
43719284,46662956,Laboral
12324615,23391763,Particular
38471514,2083991,Laboral
23529131,86131112,Laboral
63043803,40452840,Particular
48926242,95550329,Particular
21682033,83760401,Laboral
64527320,37990555,Particular
957502,68434987,Laboral
452861,79413290,Particular
